     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	  -684.05	  -993.85	    -2.65	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    80.47	 -1347.18	  -540.41	     2.25	    80.47	  -663.13	   453.44	     4.90	   803.34	  9983.05	    60.89
   140.57	 -1347.16	  -541.81	     0.05	    60.10	     0.02	    -1.40	    -2.20	     1.40	   -23.30	   -36.61
   199.71	 -1347.18	  -540.41	     0.03	    59.14	    -0.02	     1.40	    -0.02	     1.40	    23.68	    -0.34
   219.61	 -1361.72	  -544.84	     0.08	    19.90	   -14.54	    -4.43	     0.05	    15.20	  -763.81	     2.51
   240.25	 -1347.16	  -541.81	     0.05	    20.64	    14.56	     3.03	    -0.03	    14.87	   720.54	    -1.45
   300.23	 -1347.16	  -541.81	     0.03	    59.98	     0.00	     0.00	    -0.02	     0.00	     0.00	    -0.33
   320.77	 -1348.55	  -541.84	     0.05	    20.54	    -1.39	    -0.03	     0.02	     1.39	   -67.69	     0.97
   342.05	 -1347.18	  -540.41	     0.00	    21.28	     1.37	     1.43	    -0.05	     1.98	    93.06	    -2.35
   491.44	 -1348.55	  -541.83	     0.03	   149.39	    -1.37	    -1.42	     0.03	     1.97	   -13.21	     0.20
   543.10	 -1347.18	  -540.41	     0.03	    51.66	     1.37	     1.42	     0.00	     1.97	    38.19	     0.00
   601.41	 -1347.18	  -540.41	    -0.02	    58.31	     0.00	     0.00	    -0.05	     0.00	     0.00	    -0.86
   662.80	 -1341.62	  -540.33	    -0.02	    61.39	     5.56	     0.08	     0.00	     5.56	    90.58	     0.00
   722.15	 -1337.40	  -543.08	    -0.02	    59.35	     4.22	    -2.75	     0.00	     5.04	    84.87	     0.00
   743.15	 -1329.06	  -542.96	    -0.09	    21.00	     8.34	     0.12	    -0.07	     8.34	   397.18	    -3.33
   842.23	 -1317.90	  -544.92	    -0.08	    99.08	    11.16	    -1.96	     0.01	    11.33	   114.36	     0.10
   882.45	 -1313.74	  -544.15	    -0.13	    40.22	     4.16	     0.77	    -0.05	     4.23	   105.19	    -1.24
   902.49	 -1303.98	  -545.42	    -0.16	    20.04	     9.76	    -1.27	    -0.03	     9.84	   491.13	    -1.50
   922.31	 -1299.11	  -545.35	    -0.19	    19.82	     4.87	     0.07	    -0.03	     4.87	   245.74	    -1.51
   942.85	 -1294.23	  -546.69	    -0.14	    20.54	     4.88	    -1.34	     0.05	     5.06	   246.38	     2.43
   981.54	 -1288.67	  -546.61	    -0.19	    38.69	     5.56	     0.08	    -0.05	     5.56	   143.72	    -1.29
  1002.87	 -1284.47	  -547.96	    -0.18	    21.33	     4.20	    -1.35	     0.01	     4.41	   206.83	     0.47
  1022.84	 -1278.90	  -548.58	    -0.20	    19.97	     5.57	    -0.62	    -0.02	     5.60	   280.64	    -1.00
  1061.16	 -1272.62	  -549.90	    -0.21	    38.32	     6.28	    -1.32	    -0.01	     6.42	   167.46	    -0.26
  1082.10	 -1267.72	  -551.95	    -0.20	    20.94	     4.90	    -2.05	     0.01	     5.31	   253.66	     0.48
  1101.42	 -1262.14	  -553.28	    -0.21	    19.32	     5.58	    -1.33	    -0.01	     5.74	   296.91	    -0.52
  1121.58	 -1257.95	  -554.63	    -0.24	    20.16	     4.19	    -1.35	    -0.03	     4.40	   218.36	    -1.49
  1161.31	 -1248.18	  -557.31	    -0.25	    39.73	     9.77	    -2.68	    -0.01	    10.13	   254.99	    -0.25
  1181.40	 -1243.98	  -558.66	    -0.29	    20.09	     4.20	    -1.35	    -0.04	     4.41	   219.59	    -1.99
  1241.40	 -1231.42	  -562.00	    -0.30	    60.00	    12.56	    -3.34	    -0.01	    13.00	   216.61	    -0.17
  1261.36	 -1223.73	  -564.71	    -0.29	    19.96	     7.69	    -2.71	     0.01	     8.15	   408.49	     0.50
  1321.37	 -1211.14	  -569.46	    -0.55	    60.01	    12.59	    -4.75	    -0.26	    13.46	   224.23	    -4.33
  1421.44	 -1187.34	  -580.40	    -0.41	   100.07	    23.80	   -10.94	     0.14	    26.19	   261.76	     1.40
  1441.36	 -1180.34	  -583.12	    -0.50	    19.92	     7.00	    -2.72	    -0.09	     7.51	   377.00	    -4.52
  1503.44	 -1163.53	  -591.35	    -0.50	    62.08	    16.81	    -8.23	     0.00	    18.72	   301.49	     0.00
  1541.52	 -1156.54	  -594.07	    -0.49	    38.08	     6.99	    -2.72	     0.01	     7.50	   196.97	     0.26
  1561.78	 -1150.27	  -594.68	    -0.59	    20.26	     6.27	    -0.61	    -0.10	     6.30	   310.94	    -4.94
  1582.82	 -1142.52	  -600.92	    -0.51	    21.04	     7.75	    -6.24	     0.08	     9.95	   472.90	     3.80
  1622.24	 -1139.00	  -603.69	    -0.60	    39.42	     3.52	    -2.77	    -0.09	     4.48	   113.63	    -2.28
