     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1347.19	  -539.70	     0.01	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.07	 -1347.18	  -540.41	     0.03	    20.07	     0.01	    -0.71	     0.02	     0.71	   -35.38	     1.00
    40.44	 -1345.79	  -540.39	     0.00	    20.37	     1.39	     0.02	    -0.03	     1.39	    68.24	    -1.47
   101.14	 -1347.21	  -539.00	    -0.02	    60.70	    -1.42	     1.39	    -0.02	     1.99	   -32.74	    -0.33
   120.73	 -1345.81	  -538.98	     0.00	    19.59	     1.40	     0.02	     0.02	     1.40	    71.47	     1.02
   141.54	 -1347.18	  -540.41	     0.00	    20.81	    -1.37	    -1.43	     0.00	     1.98	   -95.16	     0.00
   180.18	 -1344.40	  -540.37	     0.00	    38.64	     2.78	     0.04	     0.00	     2.78	    71.95	     0.00
   200.26	 -1341.66	  -537.51	    -0.02	    20.08	     2.74	     2.86	    -0.02	     3.96	   197.25	    -1.00
   221.40	 -1337.45	  -540.26	     0.00	    21.14	     4.21	    -2.75	     0.02	     5.03	   237.87	     0.95
   241.86	 -1334.66	  -540.22	     0.03	    20.46	     2.79	     0.04	     0.03	     2.79	   136.38	     1.47
   304.16	 -1324.93	  -540.08	     0.03	    62.30	     9.73	     0.14	     0.00	     9.73	   156.20	     0.00
   341.37	 -1317.98	  -539.98	     0.03	    37.21	     6.95	     0.10	     0.00	     6.95	   186.80	     0.00
   360.15	 -1311.02	  -539.88	     0.03	    18.78	     6.96	     0.10	     0.00	     6.96	   370.65	     0.00
   381.23	 -1304.77	  -539.79	     0.00	    21.08	     6.25	     0.09	    -0.03	     6.25	   296.52	    -1.42
   401.20	 -1297.12	  -539.68	     0.00	    19.97	     7.65	     0.11	     0.00	     7.65	   383.11	     0.00
   560.43	 -1247.09	  -538.96	     0.00	   159.23	    50.03	     0.72	     0.00	    50.04	   314.23	     0.00
   580.93	 -1235.97	  -538.80	     0.03	    20.50	    11.12	     0.16	     0.03	    11.12	   542.50	     1.46
   601.71	 -1225.57	  -537.24	    -0.80	    20.78	    10.40	     1.56	    -0.83	    10.52	   506.08	   -39.94
   660.68	 -1208.18	  -538.39	     0.00	    58.97	    17.39	    -1.15	     0.80	    17.43	   295.54	    13.57
