     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
    2.782	   26.251	  846.516	    0.757	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
   23.323	   37.353	  877.986	   -1.542	   20.541	   11.102	   31.470	   -2.299	   33.371	 1624.612
   41.722	   37.353	  877.986	   -1.542	   18.399	    0.000	    0.000	    0.000	   -0.000	   -0.000
   98.523	   38.072	  875.895	   -1.577	   56.801	    0.719	   -2.091	   -0.035	    2.211	   38.931
  102.149	   38.072	  875.895	   -1.577	    3.626	    0.000	    0.000	    0.000	   -0.000	   -0.000
  121.617	   38.072	  875.895	   -1.577	   19.468	    0.000	    0.000	    0.000	   -0.000	   -0.000
  141.853	   36.648	  877.984	   -1.553	   20.236	   -1.424	    2.089	    0.024	   -2.528	 -124.940
  162.191	   36.657	  876.587	   -1.553	   20.338	    0.009	   -1.397	   -0.000	    1.397	   68.692
  182.302	   36.666	  875.190	   -0.698	   20.111	    0.009	   -1.397	    0.855	    1.397	   69.464
  202.304	   36.657	  876.587	   -1.530	   20.002	   -0.009	    1.397	   -0.832	   -1.397	  -69.843
  221.969	   36.657	  876.587	   -1.530	   19.665	    0.000	    0.000	    0.000	   -0.000	   -0.000
  243.518	   38.072	  875.895	   -1.576	   21.549	    1.415	   -0.692	   -0.047	    1.575	   73.096
  262.179	   36.666	  875.190	   -1.720	   18.661	   -1.406	   -0.705	   -0.144	   -1.573	  -84.282
  282.184	   38.072	  875.895	   -1.577	   20.005	    1.406	    0.705	    0.143	    1.573	   78.619
  304.315	   36.657	  876.587	   -1.553	   22.131	   -1.415	    0.692	    0.024	   -1.575	  -71.174
  322.023	   36.657	  876.587	   -1.553	   17.708	    0.000	    0.000	    0.000	   -0.000	   -0.000
  344.098	   36.657	  876.587	   -1.553	   22.075	    0.000	    0.000	    0.000	   -0.000	   -0.000
  364.080	   26.251	  846.516	    0.740	   19.982	  -10.406	  -30.071	    2.294	  -31.821	-1592.463
  385.370	   26.973	  843.726	    0.776	   21.290	    0.722	   -2.790	    0.035	    2.882	  135.382
  406.212	   36.657	  876.587	   -1.553	   20.842	    9.684	   32.861	   -2.329	   34.259	 1643.723
  422.737	   36.657	  876.587	   -1.553	   16.525	    0.000	    0.000	    0.000	   -0.000	   -0.000
  443.037	   37.353	  877.986	   -1.565	   20.300	    0.696	    1.399	   -0.012	    1.563	   76.975
  463.728	   37.362	  876.589	   -1.565	   20.691	    0.009	   -1.397	   -0.000	    1.397	   67.517
  484.558	   38.797	  873.103	   -1.589	   20.830	    1.436	   -3.486	   -0.025	    3.770	  180.997
  503.044	   38.797	  873.103	   -1.589	   18.486	    0.000	    0.000	    0.000	   -0.000	   -0.000
  522.934	   37.353	  877.986	   -1.565	   19.890	   -1.445	    4.883	    0.025	   -5.092	 -256.020
