     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1347.23	  -537.59	    -0.02	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.91	 -1347.21	  -539.00	     0.03	    19.91	     0.02	    -1.41	     0.05	     1.41	   -70.83	     2.37
    40.35	 -1347.21	  -539.00	     0.05	    20.45	     0.00	     0.00	     0.02	     0.00	     0.00	     1.15
    61.25	 -1346.52	  -538.28	    -0.01	    20.90	     0.68	     0.71	    -0.06	     0.99	    47.31	    -2.83
    81.42	 -1347.21	  -539.00	     0.05	    20.16	    -0.68	    -0.71	     0.06	     0.99	   -49.05	     2.86
   101.44	 -1347.21	  -539.00	     0.05	    20.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   121.47	 -1344.42	  -538.96	     0.05	    20.02	     2.78	     0.04	     0.00	     2.78	   138.96	     0.12
   142.14	 -1343.02	  -539.64	     0.06	    20.67	     1.40	    -0.68	     0.01	     1.56	    75.51	     0.58
   162.50	 -1341.66	  -537.51	     0.00	    20.37	     1.36	     2.13	    -0.06	     2.53	   124.17	    -2.91
   183.50	 -1338.86	  -538.87	     0.05	    21.00	     2.80	    -1.37	     0.05	     3.12	   148.64	     2.21
   202.79	 -1338.86	  -538.87	     0.05	    19.28	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   222.85	 -1336.08	  -538.83	     0.05	    20.06	     2.78	     0.04	     0.00	     2.78	   138.69	     0.00
   242.44	 -1336.08	  -538.83	     0.05	    19.60	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   262.41	 -1336.08	  -538.83	     0.05	    19.96	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   283.21	 -1336.08	  -538.83	     0.05	    20.80	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   302.91	 -1329.04	  -543.67	     0.25	    19.70	     7.03	    -4.83	     0.20	     8.54	   433.26	    10.30
   322.87	 -1325.67	  -537.27	     0.05	    19.96	     3.37	     6.39	    -0.20	     7.23	   362.10	   -10.26
   343.78	 -1318.76	  -534.35	    -0.88	    20.91	     6.91	     2.92	    -0.93	     7.50	   358.73	   -44.27
   364.27	 -1318.76	  -534.35	    -0.88	    20.49	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   382.43	 -1318.76	  -534.35	    -0.88	    18.17	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   402.81	 -1318.76	  -534.35	    -0.88	    20.38	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   426.17	 -1311.03	  -539.18	     0.16	    23.36	     7.73	    -4.82	     1.04	     9.11	   389.98	    44.50
   446.27	 -1311.03	  -539.18	     0.16	    20.10	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   465.25	 -1308.29	  -537.02	     0.09	    18.97	     2.75	     2.15	    -0.07	     3.49	   183.96	    -3.62
   482.96	 -1304.08	  -539.08	     0.13	    17.71	     4.21	    -2.05	     0.03	     4.68	   264.26	     1.89
   503.32	 -1299.89	  -540.43	     0.17	    20.36	     4.19	    -1.35	     0.04	     4.41	   216.41	     2.18
   524.16	 -1294.30	  -541.76	     0.20	    20.84	     5.58	    -1.33	     0.03	     5.74	   275.38	     1.44
   544.19	 -1291.63	  -535.37	     0.12	    20.03	     2.68	     6.38	    -0.09	     6.92	   345.49	    -4.27
   564.44	 -1287.45	  -536.02	     0.16	    20.25	     4.18	    -0.64	     0.04	     4.23	   209.02	     2.12
   583.04	 -1287.45	  -536.02	     0.16	    18.60	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   603.52	 -1287.45	  -536.02	     0.16	    20.48	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   624.76	 -1277.65	  -540.10	     0.22	    21.23	     9.80	    -4.09	     0.07	    10.62	   500.05	     3.08
   643.84	 -1277.65	  -540.10	     0.22	    19.08	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   665.11	 -1277.65	  -540.10	     0.22	    21.27	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   684.38	 -1268.71	  -534.34	     0.15	    19.26	     8.94	     5.77	    -0.07	    10.64	   552.31	    -3.81
   704.47	 -1263.80	  -537.08	     0.22	    20.09	     4.91	    -2.75	     0.07	     5.63	   280.14	     3.42
   724.46	 -1261.07	  -533.52	     0.16	    19.99	     2.72	     3.56	    -0.06	     4.48	   224.26	    -2.96
   744.44	 -1255.53	  -532.73	     0.16	    19.98	     5.55	     0.79	    -0.00	     5.60	   280.41	    -0.24
   764.34	 -1255.53	  -532.73	     0.16	    19.91	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   784.31	 -1249.88	  -538.29	     0.27	    19.97	     5.65	    -5.56	     0.11	     7.93	   396.96	     5.66
   804.42	 -1244.32	  -538.21	     0.29	    20.11	     5.56	     0.08	     0.02	     5.56	   276.45	     1.12
   824.64	 -1241.66	  -531.12	     0.19	    20.22	     2.66	     7.09	    -0.10	     7.57	   374.46	    -4.82
   845.81	 -1234.71	  -531.02	     0.24	    21.17	     6.95	     0.10	     0.05	     6.95	   328.18	     2.17
   864.35	 -1234.71	  -531.02	     0.24	    18.54	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   885.06	 -1230.49	  -533.78	     0.26	    20.71	     4.22	    -2.76	     0.02	     5.04	   243.24	     0.90
   905.21	 -1224.93	  -533.70	     0.31	    20.15	     5.56	     0.08	     0.05	     5.56	   275.85	     2.39
   924.95	 -1220.86	  -528.00	     0.20	    19.73	     4.07	     5.70	    -0.11	     7.01	   354.97	    -5.52
   945.78	 -1216.65	  -530.76	     0.29	    20.84	     4.22	    -2.76	     0.09	     5.04	   241.74	     4.49
   964.35	 -1216.65	  -530.76	     0.29	    18.57	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   984.41	 -1211.09	  -530.68	     0.30	    20.06	     5.56	     0.08	     0.01	     5.56	   277.11	     0.46
  1005.23	 -1207.03	  -524.28	     0.20	    20.82	     4.06	     6.40	    -0.10	     7.58	   364.14	    -4.60
  1024.95	 -1199.95	  -531.93	     0.36	    19.72	     7.08	    -7.65	     0.15	    10.42	   528.54	     7.66
  1044.74	 -1199.95	  -531.93	     0.36	    19.79	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1064.65	 -1195.88	  -526.23	     0.33	    19.91	     4.07	     5.70	    -0.03	     7.00	   351.80	    -1.40
  1084.71	 -1190.41	  -521.21	     0.23	    20.05	     5.47	     5.01	    -0.10	     7.42	   370.17	    -4.82
  1105.33	 -1190.41	  -521.21	     0.23	    20.63	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1127.39	 -1179.23	  -524.57	     0.32	    22.06	    11.17	    -3.36	     0.09	    11.67	   528.87	     4.02
  1144.93	 -1179.23	  -524.57	     0.32	    17.54	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1165.50	 -1175.14	  -520.28	     0.29	    20.56	     4.10	     4.29	    -0.03	     5.93	   288.43	    -1.38
  1186.65	 -1170.97	  -520.22	     0.31	    21.15	     4.17	     0.06	     0.02	     4.17	   197.06	     0.73
  1206.61	 -1164.05	  -518.71	     0.29	    19.97	     6.92	     1.51	    -0.02	     7.08	   354.84	    -0.77
  1226.89	 -1160.66	  -513.73	     0.25	    20.27	     3.39	     4.98	    -0.04	     6.03	   297.30	    -2.02
  1244.93	 -1160.66	  -513.73	     0.25	    18.04	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1265.46	 -1154.35	  -517.16	     0.33	    20.53	     6.31	    -3.43	     0.08	     7.18	   349.91	     3.77
  1286.21	 -1148.88	  -512.15	     0.30	    20.75	     5.47	     5.02	    -0.03	     7.42	   357.68	    -1.23
  1306.44	 -1144.72	  -511.38	     0.30	    20.23	     4.16	     0.77	     0.00	     4.23	   208.87	     0.09
  1325.66	 -1144.72	  -511.38	     0.30	    19.22	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1345.26	 -1140.60	  -508.50	     0.29	    19.60	     4.12	     2.88	    -0.02	     5.03	   256.43	    -0.95
  1365.12	 -1133.64	  -509.10	     0.32	    19.86	     6.96	    -0.60	     0.03	     6.98	   351.67	     1.52
  1386.28	 -1129.54	  -505.52	     0.29	    21.16	     4.11	     3.59	    -0.03	     5.45	   257.62	    -1.42
  1406.62	 -1125.37	  -505.45	     0.33	    20.34	     4.17	     0.06	     0.04	     4.17	   204.94	     2.08
  1425.03	 -1125.37	  -505.45	     0.33	    18.42	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1445.03	 -1118.47	  -502.53	     0.30	    19.99	     6.90	     2.92	    -0.03	     7.49	   374.69	    -1.51
