     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.01	  -548.23	   535.61	    -0.01	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.02	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.04	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.06	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.08	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.10	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.12	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.14	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.16	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.18	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.20	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.22	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.24	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.26	  -548.25	   537.00	    -0.03	     0.02	    -0.02	     1.39	    -0.02	    -1.39	   -64.06
     0.28	  -548.23	   535.61	    -0.01	     0.02	     0.02	    -1.39	     0.02	     1.39	    68.39
     0.30	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.32	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.34	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.36	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.38	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.40	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.42	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.44	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.46	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.48	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	    -0.00	    -0.00	    -0.00
     0.50	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.52	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.54	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.56	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.58	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.60	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.62	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.64	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.66	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.68	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.70	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.72	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.75	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.77	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.78	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.80	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.82	  -548.25	   537.00	    -0.03	     0.02	    -0.02	     1.39	    -0.02	    -1.39	   -67.19
     0.84	  -548.23	   535.61	    -0.01	     0.02	     0.02	    -1.39	     0.02	     1.39	    68.85
     0.86	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.88	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.90	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.92	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.95	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.96	  -548.23	   535.61	    -0.01	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.98	  -548.21	   534.23	     0.01	     0.02	     0.02	    -1.39	     0.02	     1.39	    68.11
     1.00	  -548.25	   537.00	    -0.03	     0.02	    -0.04	     2.78	    -0.04	    -2.78	  -131.17
