     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1341.87	  -706.89	    -0.02	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.29	 -1341.84	  -709.01	     0.01	    21.29	     0.03	    -2.12	     0.03	     2.12	    99.59	     1.41
    40.85	 -1341.83	  -709.72	     0.03	    19.56	     0.01	    -0.71	     0.02	     0.71	   -36.30	     1.02
    62.35	 -1341.85	  -708.31	     0.03	    21.50	    -0.02	     1.41	     0.00	     1.41	    65.59	     0.00
    82.32	 -1341.85	  -708.31	     0.00	    19.97	     0.00	     0.00	    -0.03	     0.00	     0.00	    -1.50
   121.28	 -1339.06	  -708.27	     0.00	    38.96	     2.79	     0.04	     0.00	     2.79	    71.62	     0.00
   162.07	 -1335.59	  -707.51	    -0.03	    40.79	     3.47	     0.76	    -0.03	     3.55	    87.09	    -0.74
   182.62	 -1330.72	  -707.44	    -0.01	    20.55	     4.87	     0.07	     0.02	     4.87	   237.01	     0.97
   242.02	 -1311.22	  -707.86	    -0.02	    59.40	    19.50	    -0.42	    -0.01	    19.50	   328.36	    -0.17
   280.93	 -1300.08	  -707.69	    -0.02	    38.91	    11.14	     0.17	     0.00	    11.14	   286.34	     0.00
   301.21	 -1293.12	  -707.59	    -0.04	    20.28	     6.96	     0.10	    -0.02	     6.96	   343.23	    -0.99
   321.29	 -1283.34	  -710.28	     0.00	    20.08	     9.78	    -2.69	     0.04	    10.14	   505.14	     1.99
   341.50	 -1272.23	  -708.70	    -0.04	    20.21	    11.11	     1.58	    -0.04	    11.22	   555.26	    -1.98
   463.45	 -1227.69	  -709.47	    -0.04	   121.95	    44.54	    -0.77	     0.00	    44.55	   365.29	     0.00
   481.73	 -1215.13	  -712.12	    -0.04	    18.28	    12.56	    -2.65	     0.00	    12.84	   702.22	     0.00
   581.68	 -1165.03	  -713.53	    -0.06	    99.95	    50.10	    -1.41	    -0.02	    50.12	   501.45	    -0.20
   601.76	 -1152.51	  -714.06	    -0.11	    20.08	    12.52	    -0.53	    -0.05	    12.53	   624.06	    -2.49
   643.51	 -1127.43	  -716.54	    -0.09	    41.75	    25.08	    -2.48	     0.02	    25.20	   603.65	     0.48
   682.03	 -1113.47	  -719.17	    -0.05	    38.52	    13.96	    -2.63	     0.04	    14.21	   368.78	     1.04
   743.32	 -1087.02	  -720.22	    -0.07	    61.29	    26.45	    -1.05	    -0.02	    26.47	   431.89	    -0.33
   781.83	 -1061.94	  -722.00	    -0.08	    38.51	    25.08	    -1.78	    -0.01	    25.14	   652.90	    -0.26
   841.98	 -1035.42	  -726.60	    -0.11	    60.15	    26.52	    -4.60	    -0.03	    26.92	   447.48	    -0.50
   861.82	 -1021.50	  -726.41	    -0.09	    19.84	    13.92	     0.19	     0.02	    13.92	   701.68	     1.01
   933.77	  -996.37	  -730.32	    -0.11	    71.95	    25.13	    -3.91	    -0.02	    25.43	   353.47	    -0.28
  1002.58	  -940.52	  -736.67	    -0.14	    68.81	    55.85	    -6.35	    -0.03	    56.21	   816.88	    -0.44
  1024.09	  -927.24	  -738.63	    -0.15	    21.51	    13.28	    -1.96	    -0.01	    13.42	   624.08	    -0.46
  1165.96	  -861.46	  -748.43	    -0.12	   141.87	    65.78	    -9.80	     0.03	    66.51	   468.78	     0.21
  1268.27	  -810.30	  -756.31	    -0.17	   102.31	    51.16	    -7.88	    -0.05	    51.76	   505.95	    -0.49
  1289.50	  -796.28	  -757.56	    -0.18	    21.23	    14.02	    -1.25	    -0.01	    14.08	   663.01	    -0.47
  1310.14	  -780.84	  -760.22	    -0.20	    20.64	    15.44	    -2.66	    -0.02	    15.67	   759.08	    -0.97
  1389.66	  -742.85	  -768.30	    -0.17	    79.52	    37.99	    -8.08	     0.03	    38.84	   488.43	     0.38
  1428.34	  -731.55	  -772.43	    -0.12	    38.68	    11.30	    -4.13	     0.05	    12.03	   311.04	     1.29
  1448.24	  -721.00	  -773.74	    -0.19	    19.90	    10.55	    -1.31	    -0.07	    10.63	   534.22	    -3.52
  1510.13	  -686.50	  -779.04	    -0.19	    61.89	    34.50	    -5.30	     0.00	    34.90	   563.98	     0.00
  1550.47	  -678.71	  -781.80	    -0.18	    40.34	     7.79	    -2.76	     0.01	     8.26	   204.87	     0.25
  1570.47	  -669.53	  -783.84	    -0.16	    20.00	     9.18	    -2.04	     0.02	     9.40	   470.20	     1.00
  1628.25	  -652.58	  -787.21	    -0.14	    57.78	    16.95	    -3.37	     0.02	    17.28	   299.10	     0.35
  1708.50	  -629.96	  -791.96	    -0.15	    80.25	    22.62	    -4.75	    -0.01	    23.11	   288.02	    -0.12
  1770.74	  -624.34	  -791.19	    -0.16	    62.24	     5.62	     0.77	    -0.01	     5.67	    91.14	    -0.16
  1808.32	  -605.93	  -795.27	    -0.14	    37.58	    18.41	    -4.08	     0.02	    18.86	   501.77	     0.53
  1829.61	  -603.11	  -795.25	    -0.14	    21.29	     2.82	     0.02	     0.00	     2.82	   132.46	     0.00
  1868.63	  -597.44	  -796.61	    -0.16	    39.02	     5.67	    -1.36	    -0.02	     5.83	   149.43	    -0.51
