     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1345.79	  -540.39	    -0.02	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.47	 -1344.40	  -540.37	     0.00	    19.47	     1.39	     0.02	     0.02	     1.39	    71.40	     1.03
    39.96	 -1341.62	  -540.33	     0.00	    20.49	     2.78	     0.04	     0.00	     2.78	   135.69	     0.00
    60.27	 -1336.06	  -540.24	     0.00	    20.31	     5.56	     0.09	     0.00	     5.56	   273.79	     0.00
    81.41	 -1330.49	  -540.16	     0.03	    21.14	     5.57	     0.08	     0.03	     5.57	   263.51	     1.42
   160.87	 -1313.85	  -537.10	     0.07	    79.46	    16.64	     3.06	     0.04	    16.92	   212.92	     0.50
   241.04	 -1288.83	  -536.74	     0.12	    80.17	    25.02	     0.36	     0.05	    25.02	   312.12	     0.62
   319.89	 -1259.63	  -537.02	     0.24	    78.85	    29.20	    -0.28	     0.12	    29.20	   370.34	     1.52
   340.27	 -1251.39	  -530.56	     0.16	    20.38	     8.24	     6.46	    -0.08	    10.47	   513.76	    -3.93
   379.69	 -1240.29	  -529.69	     0.18	    39.42	    11.10	     0.87	     0.02	    11.13	   282.45	     0.51
   400.08	 -1231.99	  -527.46	     0.18	    20.39	     8.30	     2.23	     0.00	     8.59	   421.50	     0.00
   420.14	 -1218.11	  -526.55	     0.21	    20.06	    13.88	     0.91	     0.03	    13.91	   693.41	     1.50
   441.15	 -1209.77	  -526.43	     0.25	    21.01	     8.34	     0.12	     0.04	     8.34	   396.99	     1.90
   461.70	 -1197.29	  -524.84	     0.27	    20.55	    12.48	     1.59	     0.02	    12.58	   612.21	     0.97
   499.98	 -1189.04	  -519.78	     0.23	    38.28	     8.25	     5.06	    -0.04	     9.68	   252.82	    -1.04
   520.07	 -1177.20	  -521.73	     0.31	    20.09	    11.84	    -1.95	     0.08	    12.00	   597.29	     3.98
   541.06	 -1166.16	  -517.33	     0.27	    20.99	    11.04	     4.40	    -0.04	    11.88	   566.20	    -1.91
   561.61	 -1155.80	  -513.66	     0.26	    20.55	    10.36	     3.67	    -0.01	    10.99	   534.83	    -0.49
   621.70	 -1135.02	  -509.83	     0.31	    60.09	    20.78	     3.83	     0.05	    21.13	   351.64	     0.83
   641.66	 -1119.74	  -509.60	     0.39	    19.96	    15.28	     0.23	     0.08	    15.28	   765.62	     4.01
   679.75	 -1112.92	  -502.45	     0.28	    38.09	     6.82	     7.15	    -0.11	     9.88	   259.41	    -2.89
   701.04	 -1100.46	  -499.45	     0.30	    21.29	    12.46	     3.00	     0.02	    12.82	   601.98	     0.94
   721.21	 -1088.01	  -496.44	     0.30	    20.17	    12.45	     3.01	     0.00	    12.81	   635.04	     0.00
   741.78	 -1076.94	  -493.46	     0.31	    20.57	    11.07	     2.98	     0.01	    11.46	   557.32	     0.49
   779.94	 -1066.58	  -489.78	     0.34	    38.16	    10.36	     3.68	     0.03	    10.99	   288.11	     0.79
   821.67	 -1055.50	  -487.49	     0.32	    41.73	    11.08	     2.29	    -0.02	    11.31	   271.13	    -0.48
   842.06	 -1033.36	  -481.52	     0.38	    20.39	    22.14	     5.97	     0.06	    22.93	  1124.61	     2.94
   901.22	 -1011.27	  -472.72	     0.34	    59.16	    22.09	     8.80	    -0.04	    23.78	   401.93	    -0.68
   921.63	  -998.08	  -471.82	     0.42	    20.41	    13.19	     0.90	     0.08	    13.22	   647.75	     3.92
   959.99	  -988.44	  -466.02	     0.37	    38.36	     9.64	     5.80	    -0.05	    11.25	   293.28	    -1.30
   980.07	  -975.99	  -462.31	     0.40	    20.08	    12.45	     3.71	     0.03	    12.99	   646.96	     1.49
  1001.81	  -966.31	  -458.63	     0.38	    21.74	     9.68	     3.68	    -0.02	    10.36	   476.35	    -0.92
  1021.84	  -955.27	  -453.52	     0.37	    20.03	    11.04	     5.11	    -0.01	    12.17	   607.35	    -0.50
  1081.73	  -945.58	  -450.55	     0.38	    59.89	     9.69	     2.97	     0.01	    10.13	   169.23	     0.17
  1102.07	  -929.00	  -443.23	     0.39	    20.34	    16.58	     7.32	     0.01	    18.12	   891.05	     0.49
  1140.13	  -920.62	  -444.51	     0.45	    38.06	     8.38	    -1.28	     0.06	     8.48	   222.73	     1.58
  1160.14	  -912.37	  -438.73	     0.41	    20.01	     8.25	     5.78	    -0.04	    10.07	   503.41	    -2.00
  1180.88	  -906.87	  -434.41	     0.38	    20.74	     5.50	     4.32	    -0.03	     6.99	   337.21	    -1.45
  1220.15	  -899.93	  -432.89	     0.41	    39.27	     6.94	     1.52	     0.03	     7.10	   180.91	     0.76
  1240.61	  -893.03	  -429.25	     0.42	    20.46	     6.90	     3.64	     0.01	     7.80	   381.29	     0.49
