     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1344.48	  -932.35	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.41	 -1344.49	  -931.64	    -0.01	    21.41	    -0.01	     0.71	    -0.01	     0.71	   -33.17	    -0.47
    61.02	 -1341.69	  -932.31	     0.00	    39.61	     2.80	    -0.67	     0.01	     2.88	    72.68	     0.25
   140.39	 -1366.51	  -900.02	     0.45	    79.37	   -24.82	    32.29	     0.45	    40.73	  -513.13	     5.67
   181.57	 -1334.72	  -931.49	     0.04	    41.18	    31.79	   -31.47	    -0.41	    44.73	  1086.26	    -9.96
   220.60	 -1299.68	  -943.77	     1.32	    39.03	    35.04	   -12.28	     1.28	    37.13	  -951.31	    32.80
   240.87	 -1358.12	  -901.31	     0.54	    20.27	   -58.44	    42.46	    -0.78	    72.24	 -3563.71	   -38.48
   320.90	 -1319.35	  -932.68	     0.06	    80.03	    38.77	   -31.37	    -0.48	    49.87	   623.16	    -6.00
   360.89	 -1342.76	  -901.08	     0.53	    39.99	   -23.41	    31.60	     0.47	    39.33	  -983.41	    11.75
   382.88	 -1309.50	  -938.93	     0.16	    21.99	    33.26	   -37.85	    -0.37	    50.39	  2291.36	   -16.83
   420.87	 -1273.89	  -941.25	     2.31	    37.99	    35.61	    -2.32	     2.15	    35.69	  -939.34	    56.59
   485.40	 -1295.51	  -940.86	     0.19	    64.53	   -21.62	     0.39	    -2.12	    21.62	  -335.09	   -32.85
   542.53	 -1254.38	  -939.55	     2.43	    57.13	    41.13	     1.31	     2.24	    41.15	  -720.30	    39.21
   601.50	 -1278.76	  -941.32	     0.38	    58.97	   -24.38	    -1.77	    -2.05	    24.44	  -414.52	   -34.76
   662.23	 -1239.34	  -915.86	    -2.28	    60.73	    39.42	    25.46	    -2.66	    46.93	  -772.72	   -43.80
   701.45	 -1260.67	  -937.50	     0.25	    39.22	   -21.33	   -21.64	     2.53	    30.39	  -774.74	    64.51
   721.82	 -1226.10	  -914.96	    -2.11	    20.37	    34.57	    22.54	    -2.36	    41.27	 -2025.97	  -115.86
   741.39	 -1252.40	  -930.27	     0.13	    19.57	   -26.30	   -15.31	     2.24	    30.43	 -1555.02	   114.46
   842.79	 -1235.71	  -926.48	     0.12	   101.40	    16.69	     3.79	    -0.01	    17.11	   168.79	    -0.10
   862.74	 -1231.50	  -928.55	     0.98	    19.95	     4.21	    -2.07	     0.86	     4.69	   235.16	    43.11
   902.03	 -1227.33	  -927.07	     0.13	    39.29	     4.17	     1.48	    -0.85	     4.42	   112.62	   -21.63
   922.14	 -1220.96	  -934.09	     0.23	    20.11	     6.37	    -7.02	     0.10	     9.48	   471.37	     4.97
   981.41	 -1213.35	  -929.71	     0.19	    59.27	     7.61	     4.38	    -0.04	     8.78	   148.14	    -0.67
  1002.19	 -1178.01	  -914.29	    -1.45	    20.78	    35.34	    15.42	    -1.64	    38.56	 -1855.52	   -78.92
  1022.27	 -1205.03	  -926.75	     0.15	    20.08	   -27.02	   -12.46	     1.60	    29.75	 -1481.80	    79.68
  1042.43	 -1214.04	  -930.44	     0.18	    20.16	    -9.01	    -3.69	     0.03	     9.74	  -482.95	     1.49
  1081.43	 -1162.44	  -931.15	     2.51	    39.00	    51.60	    -0.71	     2.33	    51.60	 -1323.20	    59.74
  1142.11	 -1185.49	  -927.90	     0.21	    60.68	   -23.05	     3.25	    -2.30	    23.28	  -383.62	   -37.90
