     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1349.97	  -540.45	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.91	 -1363.11	  -544.86	     0.08	    19.91	   -13.14	    -4.41	     0.05	    13.86	  -696.15	     2.51
    40.20	 -1348.57	  -540.43	     0.00	    20.29	    14.54	     4.43	    -0.08	    15.20	   749.13	    -3.94
    78.21	 -1348.60	  -539.02	    -0.02	    38.01	    -0.03	     1.41	    -0.02	     1.41	   -37.10	    -0.53
    98.86	 -1367.97	  -545.64	     0.08	    20.65	   -19.37	    -6.62	     0.10	    20.47	  -991.28	     4.84
   120.35	 -1348.57	  -540.43	     0.03	    21.49	    19.40	     5.21	    -0.05	    20.09	   934.73	    -2.33
   140.50	 -1363.11	  -544.86	     0.45	    20.15	   -14.54	    -4.43	     0.42	    15.20	  -754.34	    20.84
   178.74	 -1347.18	  -540.41	     0.03	    38.24	    15.93	     4.45	    -0.42	    16.54	   432.53	   -10.98
   199.59	 -1361.71	  -545.55	     0.07	    20.85	   -14.53	    -5.14	     0.04	    15.41	  -739.20	     1.92
   298.94	 -1337.43	  -540.97	    -0.01	    99.35	    24.28	     4.58	    -0.08	    24.71	   248.70	    -0.81
   318.82	 -1336.06	  -540.24	    -0.04	    19.88	     1.37	     0.73	    -0.03	     1.55	    78.09	    -1.51
   358.36	 -1329.08	  -541.55	     0.00	    39.54	     6.98	    -1.31	     0.04	     7.10	   179.61	     1.01
   379.65	 -1327.02	  -540.11	    -0.02	    21.29	     2.06	     1.44	    -0.02	     2.51	   118.06	    -0.94
   399.67	 -1323.52	  -541.47	     0.00	    20.02	     3.50	    -1.36	     0.02	     3.75	   187.56	     1.00
   419.86	 -1320.73	  -541.43	     0.00	    20.19	     2.79	     0.04	     0.00	     2.79	   138.20	     0.00
   459.75	 -1315.17	  -541.35	    -0.05	    39.89	     5.56	     0.08	    -0.05	     5.56	   139.40	    -1.25
   479.91	 -1312.37	  -542.72	    -0.02	    20.16	     2.80	    -1.37	     0.03	     3.12	   154.62	     1.49
   539.90	 -1304.03	  -542.60	    -0.04	    59.99	     8.34	     0.12	    -0.02	     8.34	   139.04	    -0.33
   560.89	 -1299.86	  -542.54	    -0.02	    20.99	     4.17	     0.06	     0.02	     4.17	   198.69	     0.95
   581.50	 -1295.68	  -542.48	    -0.07	    20.61	     4.18	     0.06	    -0.05	     4.18	   202.84	    -2.43
   601.59	 -1307.43	  -546.88	     0.02	    20.09	   -11.75	    -4.40	     0.09	    12.55	  -624.53	     4.48
   639.92	 -1287.32	  -543.77	    -0.04	    38.33	    20.11	     3.11	    -0.06	    20.35	   530.89	    -1.57
   660.06	 -1283.17	  -542.30	    -0.08	    20.14	     4.15	     1.47	    -0.04	     4.40	   218.60	    -1.99
   680.31	 -1278.98	  -543.65	    -0.04	    20.25	     4.19	    -1.35	     0.04	     4.40	   217.39	     1.98
   701.41	 -1273.40	  -544.98	    -0.02	    21.10	     5.58	    -1.33	     0.02	     5.74	   271.86	     0.95
   760.32	 -1269.23	  -544.92	    -0.09	    58.91	     4.17	     0.06	    -0.07	     4.17	    70.79	    -1.19
   781.11	 -1265.06	  -544.86	    -0.07	    20.79	     4.17	     0.06	     0.02	     4.17	   200.60	     0.96
   802.74	 -1260.89	  -544.80	    -0.06	    21.63	     4.17	     0.06	     0.01	     4.17	   192.81	     0.46
   840.21	 -1249.75	  -546.05	    -0.09	    37.47	    11.14	    -1.25	    -0.03	    11.21	   299.17	    -0.80
   860.24	 -1244.19	  -545.97	    -0.09	    20.03	     5.56	     0.08	     0.00	     5.56	   277.61	     0.00
   880.33	 -1240.00	  -547.32	    -0.08	    20.09	     4.19	    -1.35	     0.01	     4.40	   219.12	     0.50
   920.20	 -1234.44	  -547.24	    -0.07	    39.87	     5.56	     0.08	     0.01	     5.56	   139.47	     0.25
   980.47	 -1219.12	  -549.13	    -0.10	    60.27	    15.32	    -1.89	    -0.03	    15.44	   256.12	    -0.50
  1061.68	 -1203.78	  -552.43	    -0.09	    81.21	    15.34	    -3.30	     0.01	    15.69	   193.21	     0.12
  1100.23	 -1198.22	  -552.35	    -0.07	    38.55	     5.56	     0.08	     0.02	     5.56	   144.24	     0.52
  1120.22	 -1194.06	  -552.29	    -0.11	    19.99	     4.16	     0.06	    -0.04	     4.16	   208.13	    -2.00
  1140.29	 -1188.49	  -552.91	    -0.10	    20.07	     5.57	    -0.62	     0.01	     5.60	   279.24	     0.50
