     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1349.97	  -540.45	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.61	 -1348.57	  -540.43	     0.00	    20.61	     1.40	     0.02	    -0.03	     1.40	    67.94	    -1.46
    40.77	 -1347.18	  -540.41	     0.03	    20.16	     1.39	     0.02	     0.03	     1.39	    68.96	     1.49
    79.37	 -1347.18	  -540.41	     0.00	    38.60	     0.00	     0.00	    -0.03	     0.00	     0.00	    -0.78
   140.01	 -1340.21	  -541.71	     0.00	    60.64	     6.97	    -1.30	     0.00	     7.09	   116.92	     0.00
   179.04	 -1337.45	  -540.26	    -0.07	    39.03	     2.76	     1.45	    -0.07	     3.12	    79.88	    -1.79
   199.07	 -1334.64	  -541.63	    -0.05	    20.03	     2.81	    -1.37	     0.02	     3.13	   156.07	     1.00
   220.95	 -1330.47	  -541.57	    -0.09	    21.88	     4.17	     0.06	    -0.04	     4.17	   190.60	    -1.83
   279.10	 -1322.10	  -542.86	    -0.07	    58.15	     8.37	    -1.29	     0.02	     8.47	   145.64	     0.34
   299.05	 -1319.28	  -545.64	    -0.06	    19.95	     2.82	    -2.78	     0.01	     3.96	   198.49	     0.50
   320.14	 -1313.71	  -545.56	    -0.11	    21.09	     5.57	     0.08	    -0.05	     5.57	   264.13	    -2.37
   359.32	 -1310.93	  -545.52	    -0.11	    39.18	     2.78	     0.04	     0.00	     2.78	    70.96	     0.00
   379.42	 -1305.37	  -545.44	    -0.12	    20.10	     5.56	     0.08	    -0.01	     5.56	   276.65	    -0.50
   399.82	 -1301.20	  -545.38	    -0.16	    20.40	     4.17	     0.06	    -0.04	     4.17	   204.43	    -1.96
   420.63	 -1295.60	  -547.42	    -0.13	    20.81	     5.60	    -2.04	     0.03	     5.96	   286.40	     1.44
   460.55	 -1290.03	  -548.04	    -0.16	    39.92	     5.57	    -0.62	    -0.03	     5.60	   140.39	    -0.75
   480.51	 -1285.14	  -549.38	    -0.18	    19.96	     4.89	    -1.34	    -0.02	     5.07	   254.02	    -1.00
   500.88	 -1280.26	  -550.72	    -0.18	    20.37	     4.88	    -1.34	     0.00	     5.06	   248.44	     0.00
   521.26	 -1274.70	  -550.64	    -0.24	    20.38	     5.56	     0.08	    -0.06	     5.56	   272.84	    -2.94
   559.73	 -1269.11	  -551.97	    -0.23	    38.47	     5.59	    -1.33	     0.01	     5.75	   149.36	     0.26
   580.00	 -1263.53	  -553.30	    -0.26	    20.27	     5.58	    -1.33	    -0.03	     5.74	   283.00	    -1.48
   660.80	 -1252.37	  -555.96	    -0.27	    80.80	    11.16	    -2.66	    -0.01	    11.47	   141.99	    -0.12
   701.95	 -1240.50	  -559.31	    -0.28	    41.15	    11.87	    -3.35	    -0.01	    12.33	   299.72	    -0.24
   719.85	 -1234.19	  -562.74	    -0.28	    17.90	     6.31	    -3.43	     0.00	     7.18	   401.23	     0.00
   799.90	 -1214.64	  -568.10	    -0.34	    80.05	    19.55	    -5.36	    -0.06	    20.27	   253.23	    -0.75
   819.90	 -1210.44	  -570.16	    -0.33	    20.00	     4.20	    -2.06	     0.01	     4.68	   233.90	     0.50
   881.07	 -1190.16	  -577.62	    -0.41	    61.17	    20.28	    -7.46	    -0.08	    21.61	   353.25	    -1.31
   919.95	 -1183.17	  -580.34	    -0.54	    38.88	     6.99	    -2.72	    -0.13	     7.50	   192.92	    -3.34
   939.85	 -1176.15	  -584.47	    -0.47	    19.90	     7.02	    -4.13	     0.07	     8.14	   409.28	     3.52
   999.93	 -1166.36	  -588.57	    -0.45	    60.08	     9.79	    -4.10	     0.02	    10.61	   176.66	     0.33
  1040.22	 -1140.12	  -619.94	     1.56	    40.29	    26.24	   -31.37	     2.01	    40.90	 -1015.08	    49.89
  1061.11	 -1147.46	  -596.76	    -0.68	    20.89	    -7.34	    23.18	    -2.24	    24.31	 -1163.92	  -107.23
  1100.39	 -1141.82	  -601.62	    -0.50	    39.28	     5.64	    -4.86	     0.18	     7.45	   189.54	     4.58
  1120.60	 -1134.10	  -605.74	    -0.50	    20.21	     7.72	    -4.12	     0.00	     8.75	   432.98	     0.00
  1140.78	 -1129.18	  -609.20	    -0.54	    20.18	     4.92	    -3.46	    -0.04	     6.01	   298.06	    -1.98
  1161.05	 -1122.19	  -611.92	    -0.57	    20.27	     6.99	    -2.72	    -0.03	     7.50	   370.03	    -1.48
  1200.33	 -1115.86	  -616.07	    -0.54	    39.28	     6.33	    -4.15	     0.03	     7.57	   192.70	     0.76
  1220.14	 -1111.65	  -618.83	    -0.61	    19.81	     4.21	    -2.76	    -0.07	     5.03	   254.12	    -3.53
  1240.28	 -1103.23	  -622.94	    -0.58	    20.14	     8.42	    -4.11	     0.03	     9.37	   465.22	     1.49
  1280.07	 -1098.99	  -627.12	    -0.66	    39.79	     4.24	    -4.18	    -0.08	     5.95	   149.64	    -2.01
  1301.20	 -1092.71	  -628.44	    -0.64	    21.13	     6.28	    -1.32	     0.02	     6.42	   303.70	     0.95
  1320.95	 -1087.76	  -634.02	    -0.62	    19.75	     4.95	    -5.58	     0.02	     7.46	   377.68	     1.01
  1341.16	 -1079.32	  -639.55	    -0.65	    20.21	     8.44	    -5.53	    -0.03	    10.09	   499.27	    -1.48
  1380.23	 -1074.41	  -642.31	    -0.65	    39.07	     4.91	    -2.76	     0.00	     5.63	   144.17	     0.00
  1400.09	 -1068.08	  -646.46	    -0.70	    19.86	     6.33	    -4.15	    -0.05	     7.57	   381.12	    -2.52
  1420.10	 -1062.44	  -650.62	    -0.69	    20.01	     5.64	    -4.16	     0.01	     7.01	   350.24	     0.50
  1441.02	 -1058.20	  -654.79	    -0.66	    20.92	     4.24	    -4.17	     0.03	     5.95	   284.27	     1.43
  1480.88	 -1050.48	  -658.93	    -0.73	    39.86	     7.72	    -4.14	    -0.07	     8.76	   219.77	    -1.76
  1501.09	 -1046.26	  -661.69	    -0.69	    20.21	     4.22	    -2.76	     0.04	     5.04	   249.50	     1.98
  1521.55	 -1039.18	  -668.66	    -0.68	    20.46	     7.08	    -6.97	     0.01	     9.94	   485.59	     0.49
  1542.18	 -1032.85	  -672.82	    -0.71	    20.63	     6.33	    -4.16	    -0.03	     7.57	   367.16	    -1.45
  1582.08	 -1028.60	  -677.00	    -0.67	    39.90	     4.25	    -4.18	     0.04	     5.96	   149.40	     1.00
  1602.00	 -1024.36	  -681.18	    -0.68	    19.92	     4.24	    -4.18	    -0.01	     5.95	   298.90	    -0.50
  1643.49	 -1015.91	  -686.72	    -0.71	    41.49	     8.45	    -5.54	    -0.03	    10.10	   243.53	    -0.72
  1681.98	 -1013.07	  -690.22	    -0.69	    38.49	     2.84	    -3.50	     0.02	     4.51	   117.10	     0.52
  1702.95	 -1009.55	  -692.29	    -0.69	    20.97	     3.52	    -2.07	     0.00	     4.08	   194.73	     0.00
  1723.31	 -1008.11	  -695.10	    -0.67	    20.36	     1.44	    -2.81	     0.02	     3.16	   155.08	     0.98
  1762.57	 -1003.91	  -696.46	    -0.70	    39.26	     4.20	    -1.36	    -0.03	     4.41	   112.45	    -0.76
  1782.92	 -1001.76	  -699.97	    -0.67	    20.35	     2.15	    -3.51	     0.03	     4.12	   202.27	     1.47
  1802.84	  -999.66	  -700.65	    -0.67	    19.92	     2.10	    -0.68	     0.00	     2.21	   110.81	     0.00
  1824.01	  -997.53	  -703.45	    -0.70	    21.17	     2.13	    -2.80	    -0.03	     3.52	   166.18	    -1.42
  1864.11	  -996.11	  -704.84	    -0.66	    40.10	     1.42	    -1.39	     0.04	     1.99	    49.55	     1.00
  1884.16	  -993.31	  -705.51	    -0.69	    20.05	     2.80	    -0.67	    -0.03	     2.88	   143.59	    -1.50
  1904.46	  -993.30	  -706.22	    -0.67	    20.30	     0.01	    -0.71	     0.02	     0.71	    34.98	     0.99
  1925.82	  -990.49	  -707.60	    -0.72	    21.36	     2.81	    -1.38	    -0.05	     3.13	   146.56	    -2.34
  1964.71	  -990.49	  -707.60	    -0.70	    38.89	     0.00	     0.00	     0.02	     0.00	     0.00	     0.51
  1985.05	  -990.47	  -709.01	    -0.67	    20.34	     0.02	    -1.41	     0.03	     1.41	    69.33	     1.47
