     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1344.65	  -706.94	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    18.81	 -1343.26	  -706.91	     0.00	    18.81	     1.39	     0.03	    -0.03	     1.39	    73.91	    -1.59
    39.19	 -1341.87	  -706.89	     0.03	    20.38	     1.39	     0.02	     0.03	     1.39	    68.21	     1.47
    81.61	 -1336.30	  -706.81	     0.03	    42.42	     5.57	     0.08	     0.00	     5.57	   131.32	     0.00
   102.32	 -1333.51	  -706.77	     0.00	    20.71	     2.79	     0.04	    -0.03	     2.79	   134.73	    -1.45
   140.10	 -1327.96	  -705.27	    -0.06	    37.78	     5.55	     1.50	    -0.06	     5.75	   152.17	    -1.59
   160.29	 -1323.78	  -705.92	    -0.07	    20.19	     4.18	    -0.65	    -0.01	     4.23	   209.52	    -0.50
   219.11	 -1309.85	  -706.42	    -0.11	    58.82	    13.93	    -0.50	    -0.04	    13.94	   236.98	    -0.68
   239.72	 -1302.87	  -707.73	    -0.13	    20.61	     6.98	    -1.31	    -0.02	     7.10	   344.58	    -0.97
   281.68	 -1286.11	  -711.73	    -0.14	    41.96	    16.76	    -4.00	    -0.01	    17.23	   410.65	    -0.24
   319.84	 -1276.34	  -713.00	    -0.18	    38.16	     9.77	    -1.27	    -0.04	     9.85	   258.18	    -1.05
   340.26	 -1270.76	  -714.33	    -0.20	    20.42	     5.58	    -1.33	    -0.02	     5.74	   280.92	    -0.98
   399.85	 -1252.61	  -718.31	    -0.27	    59.59	    18.15	    -3.98	    -0.07	    18.58	   311.82	    -1.17
   419.71	 -1242.83	  -721.00	    -0.28	    19.86	     9.78	    -2.69	    -0.01	    10.14	   510.74	    -0.50
   441.66	 -1232.35	  -723.68	    -0.30	    21.95	    10.48	    -2.68	    -0.02	    10.82	   492.81	    -0.91
   541.47	 -1188.69	  -757.71	     1.66	    99.81	    43.66	   -34.03	     1.96	    55.36	  -554.61	    19.64
   664.17	 -1142.03	  -760.60	    -0.63	   122.70	    46.66	    -2.89	    -2.29	    46.75	   381.01	   -18.66
   700.82	 -1132.19	  -766.83	    -0.51	    36.65	     9.84	    -6.23	     0.12	    11.65	   317.77	     3.27
   721.12	 -1118.87	  -773.02	    -0.53	    20.30	    13.32	    -6.19	    -0.02	    14.69	   723.55	    -0.99
   742.19	 -1110.44	  -777.86	    -0.56	    21.07	     8.43	    -4.84	    -0.03	     9.72	   461.35	    -1.42
   762.10	 -1100.61	  -783.39	    -0.67	    19.91	     9.83	    -5.53	    -0.11	    11.28	   566.49	    -5.52
   801.18	 -1090.77	  -788.93	    -0.58	    39.08	     9.84	    -5.54	     0.09	    11.29	   288.95	     2.30
   822.33	 -1079.53	  -795.16	    -0.59	    21.15	    11.24	    -6.23	    -0.01	    12.85	   607.62	    -0.47
   843.30	 -1068.98	  -802.10	    -0.58	    20.97	    10.55	    -6.94	     0.01	    12.63	   602.19	     0.48
   880.97	 -1058.42	  -809.05	    -0.61	    37.67	    10.56	    -6.95	    -0.03	    12.64	   335.59	    -0.80
   922.56	 -1049.97	  -814.61	    -0.59	    41.59	     8.45	    -5.56	     0.02	    10.12	   243.21	     0.48
   943.04	 -1028.84	  -828.53	    -0.63	    20.48	    21.13	   -13.92	    -0.04	    25.30	  1235.50	    -1.95
   980.95	 -1017.57	  -835.48	    -0.62	    37.91	    11.27	    -6.95	     0.01	    13.24	   349.27	     0.26
  1002.45	 -1007.68	  -843.16	    -0.67	    21.50	     9.89	    -7.68	    -0.05	    12.52	   582.41	    -2.33
  1022.81	 -1000.63	  -848.05	    -0.67	    20.36	     7.05	    -4.89	     0.00	     8.58	   421.41	     0.00
  1042.86	  -990.72	  -856.45	    -0.65	    20.05	     9.91	    -8.40	     0.02	    12.99	   647.93	     1.00
  1081.63	  -983.65	  -862.04	    -0.63	    38.77	     7.07	    -5.59	     0.02	     9.01	   232.47	     0.52
  1123.30	  -967.40	  -873.93	    -0.64	    41.67	    16.25	   -11.89	    -0.01	    20.14	   483.21	    -0.24
  1160.97	  -959.62	  -879.52	    -0.65	    37.67	     7.78	    -5.59	    -0.01	     9.58	   254.31	    -0.27
  1181.28	  -951.86	  -884.41	    -0.73	    20.31	     7.76	    -4.89	    -0.08	     9.17	   451.61	    -3.94
  1202.99	  -945.48	  -890.02	    -0.68	    21.71	     6.38	    -5.61	     0.05	     8.50	   391.33	     2.30
  1222.97	  -938.39	  -895.63	    -0.63	    19.98	     7.09	    -5.61	     0.05	     9.04	   452.50	     2.50
  1261.60	  -934.15	  -898.43	    -0.68	    38.63	     4.24	    -2.80	    -0.05	     5.08	   131.53	    -1.29
  1281.43	  -927.07	  -904.05	    -0.63	    19.83	     7.08	    -5.62	     0.05	     9.04	   455.84	     2.52
  1323.37	  -918.58	  -909.65	    -0.62	    41.94	     8.49	    -5.60	     0.01	    10.17	   242.50	     0.24
