     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.02	  -526.21	  -691.85	    -2.29	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.04	  -526.21	  -691.85	    -2.29	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.06	  -526.21	  -691.85	    -2.29	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.08	  -526.21	  -691.85	    -2.29	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.10	  -526.21	  -691.85	    -2.29	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.12	  -526.21	  -691.85	    -2.29	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.14	  -526.21	  -691.85	    -2.29	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.16	  -558.52	  -702.19	     0.00	     0.02	   -32.31	   -10.34	     2.29	   -33.92	 -1492.27
     0.18	  -558.46	  -705.04	     0.07	     0.02	     0.06	    -2.85	     0.07	     2.85	   135.96
     0.20	  -558.46	  -705.04	     0.07	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.22	  -558.46	  -705.04	     0.07	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.24	  -558.46	  -705.04	     0.07	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.26	  -558.46	  -705.04	     0.07	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.28	  -558.46	  -705.04	     0.07	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.30	  -558.31	  -712.15	     0.16	     0.02	     0.15	    -7.11	     0.09	     7.11	   335.24
     0.32	  -558.31	  -712.15	     0.16	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.34	  -559.12	  -707.18	     0.06	     0.02	    -0.81	     4.97	    -0.10	    -5.04	  -244.72
     0.36	  -558.39	  -708.60	     0.13	     0.02	     0.74	    -1.41	     0.07	     1.59	    81.28
     0.38	  -558.39	  -708.60	     0.13	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.40	  -558.39	  -708.60	     0.13	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.42	  -558.39	  -708.60	     0.13	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.44	  -558.39	  -708.60	     0.13	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.46	  -558.39	  -708.60	     0.13	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.48	  -558.31	  -712.15	     0.16	     0.02	     0.07	    -3.56	     0.03	     3.56	   158.72
     0.50	  -558.31	  -712.15	     0.16	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.52	  -558.31	  -712.15	     0.16	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.54	  -558.31	  -712.15	     0.16	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.56	  -558.31	  -712.15	     0.16	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.58	  -558.31	  -712.15	     0.16	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.60	  -558.31	  -712.15	     0.16	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.62	  -558.31	  -712.15	     0.16	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.65	  -558.28	  -713.57	     0.17	     0.02	     0.03	    -1.42	     0.02	     1.42	    63.23
     0.67	  -558.28	  -713.57	     0.17	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.68	  -558.28	  -713.57	     0.17	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.70	  -558.28	  -713.57	     0.17	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.73	  -558.52	  -702.19	     0.02	     0.02	    -0.24	    11.38	    -0.15	   -11.38	  -508.51
     0.00	     0.00	     0.00	     0.00	     0.70	   -32.31	   -10.34	     2.31	   -33.81	 -1471.08
