     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
    4.270	 -681.424	  503.182	   -0.030	    4.270	 -681.424	  503.182	   -0.030	 -847.072	-198384.938
   24.169	 -681.424	  503.182	   -0.030	   19.899	    0.000	    0.000	    0.000	   -0.000	   -0.000
   41.941	 -681.424	  503.182	   -0.030	   17.772	    0.000	    0.000	    0.000	   -0.000	   -0.000
   63.095	 -682.798	  503.176	   -0.030	   21.154	   -1.374	   -0.006	    0.001	   -1.374	  -64.966
   82.293	 -681.424	  503.182	   -0.030	   19.198	    1.374	    0.006	   -0.001	    1.374	   71.584
  103.121	 -681.443	  504.568	   -0.053	   20.828	   -0.019	    1.386	   -0.023	   -1.386	  -66.551
  126.919	 -681.424	  503.182	   -0.030	   23.798	    0.019	   -1.386	    0.023	    1.386	   58.245
  143.113	 -681.424	  503.182	   -0.030	   16.194	    0.000	    0.000	    0.000	   -0.000	   -0.000
  164.462	 -681.424	  503.182	   -0.030	   21.349	    0.000	    0.000	    0.000	   -0.000	   -0.000
  185.182	 -681.424	  503.182	   -0.030	   20.720	    0.000	    0.000	    0.000	   -0.000	   -0.000
  205.275	 -681.424	  503.182	   -0.030	   20.093	    0.000	    0.000	    0.000	   -0.000	   -0.000
  225.509	 -681.424	  503.182	   -0.029	   20.234	    0.000	    0.000	    0.001	   -0.000	   -0.000
  243.503	 -681.424	  503.182	   -0.029	   17.994	    0.000	    0.000	    0.000	   -0.000	   -0.000
  263.216	 -681.424	  503.182	   -0.030	   19.713	    0.000	    0.000	   -0.001	   -0.000	   -0.000
  283.370	 -682.798	  503.176	   -0.028	   20.154	   -1.374	   -0.006	    0.002	   -1.374	  -68.189
  305.750	 -681.424	  503.182	   -0.030	   22.380	    1.374	    0.006	   -0.002	    1.374	   61.407
  326.016	 -681.424	  503.182	   -0.030	   20.266	    0.000	    0.000	    0.000	   -0.000	   -0.000
