     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.00	  -559.90	  -703.63	     0.05	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.02	  -559.90	  -703.63	     0.05	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.04	  -559.90	  -703.63	     0.05	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.06	  -559.87	  -705.06	     0.04	     0.02	     0.03	    -1.42	    -0.00	     1.42	    66.42
     0.08	  -558.40	  -707.88	     0.12	     0.02	     1.47	    -2.83	     0.07	     3.19	   142.36
     0.10	  -559.87	  -705.06	     0.07	     0.02	    -1.47	     2.83	    -0.05	    -3.19	  -158.48
     0.12	  -557.08	  -703.60	     0.02	     0.02	     2.79	     1.46	    -0.04	     3.15	   155.32
     0.14	  -557.08	  -703.60	     0.02	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.16	  -557.08	  -703.60	     0.02	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.18	  -557.08	  -703.60	     0.02	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.20	  -557.08	  -703.60	     0.02	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.23	  -557.08	  -703.60	     0.02	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.24	  -557.08	  -703.60	     0.02	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.27	  -558.33	  -711.44	     0.15	     0.02	    -1.25	    -7.84	     0.12	    -7.94	  -370.44
     0.28	  -558.33	  -711.44	     0.15	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.30	  -558.33	  -711.44	     0.15	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.33	  -558.33	  -711.44	     0.15	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.34	  -558.33	  -711.44	     0.15	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.36	  -558.33	  -711.44	     0.15	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.39	  -558.33	  -711.44	     0.15	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.41	  -559.87	  -705.06	     0.07	     0.02	    -1.54	     6.38	    -0.07	    -6.57	  -311.22
     0.43	  -557.58	  -713.57	     0.21	     0.02	     2.30	    -8.51	     0.14	     8.81	   405.69
     0.45	  -557.58	  -713.57	     0.21	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.46	  -557.58	  -713.57	     0.21	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.49	  -557.58	  -713.57	     0.21	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.51	  -557.58	  -713.57	     0.21	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.53	  -557.58	  -713.57	     0.21	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.55	  -558.40	  -707.88	     0.12	     0.02	    -0.82	     5.68	    -0.09	    -5.74	  -273.06
     0.57	  -559.93	  -702.21	     0.00	     0.02	    -1.53	     5.67	    -0.12	    -5.88	  -281.00
     0.59	  -558.31	  -712.15	     0.16	     0.02	     1.62	    -9.94	     0.16	    10.07	   491.64
     0.61	  -557.79	  -703.61	     0.05	     0.02	     0.53	     8.54	    -0.11	     8.56	   399.93
     0.63	  -557.08	  -703.60	     0.05	     0.02	     0.71	     0.01	     0.00	     0.71	    34.52
     0.65	  -557.08	  -703.60	     0.05	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.67	  -557.08	  -703.60	     0.05	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.69	  -559.01	  -712.87	     0.20	     0.02	    -1.92	    -9.27	     0.15	    -9.47	  -438.32
     0.71	  -559.01	  -712.87	     0.20	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.73	  -559.01	  -712.87	     0.20	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.75	  -559.01	  -712.87	     0.20	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.77	  -559.01	  -712.87	     0.20	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.79	  -559.01	  -712.87	     0.20	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.81	  -559.01	  -712.87	     0.20	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.83	  -558.33	  -711.44	     0.17	     0.02	     0.68	     1.43	    -0.03	     1.58	    74.54
     0.00	     0.00	     0.00	     0.00	     0.83	     1.58	    -7.81	     0.13	    -1.28	   -62.10
