time 		pos x 		pos y 		angle 		
1.36 		544.01 		721.07 		-1.26 		
1.38 		512.23 		688.17 		-1.62 		
1.4 		512.23 		688.17 		-0.76 		
1.43 		512.23 		689.57 		-1.58 		
1.45 		511.52 		690.96 		-1.61 		
1.46 		511.52 		690.96 		-1.61 		
1.48 		512.23 		688.17 		-1.58 		
1.51 		512.23 		688.17 		-1.62 		
1.53 		512.23 		688.87 		-1.58 		
1.54 		512.23 		688.87 		-1.58 		
1.56 		512.23 		688.17 		-1.62 		
1.58 		512.23 		688.17 		-1.62 		
1.6 		512.23 		688.17 		-1.62 		
1.63 		544.07 		711.33 		-1.11 		
1.64 		544.07 		711.33 		-1.11 		
1.67 		512.23 		688.17 		-1.62 		
1.69 		512.23 		688.17 		-1.63 		
1.71 		512.23 		688.17 		-1.58 		
1.73 		510.82 		690.95 		-1.6 		
1.75 		510.82 		690.95 		-1.6 		
1.77 		512.23 		688.17 		-0.68 		
1.79 		510.82 		690.95 		-0.76 		
1.81 		510.82 		690.95 		-0.8 		
1.83 		512.23 		688.17 		-1.62 		
1.85 		512.23 		688.17 		-1.62 		
1.87 		512.23 		689.57 		-0.86 		
1.89 		512.23 		688.17 		-1.62 		
1.9 		512.23 		688.17 		-1.62 		
1.92 		512.23 		688.17 		-1.62 		
1.94 		512.23 		688.17 		-1.62 		
1.97 		512.23 		688.17 		-1.62 		
1.99 		512.23 		688.17 		-1.62 		
2.01 		512.23 		688.17 		-1.62 		
2.03 		512.23 		688.17 		-1.62 		
2.05 		512.23 		688.17 		-1.63 		
2.07 		512.23 		688.17 		-0.81 		
2.09 		512.23 		689.57 		-1.62 		
2.11 		499.18 		658.13 		0.77 		
2.13 		499.18 		658.13 		0.77 		
2.15 		512.23 		688.17 		-0.8 		
2.17 		512.23 		689.57 		-0.8 		
2.19 		512.23 		688.17 		-1.58 		
2.21 		512.23 		688.17 		-1.58 		
2.23 		512.23 		689.57 		-1.62 		
2.25 		512.23 		689.57 		-1.63 		
2.27 		512.23 		688.17 		-1.62 		
2.29 		512.23 		688.17 		-0.87 		
2.31 		512.23 		688.17 		-0.87 		
2.33 		512.23 		688.17 		-1.63 		
2.35 		512.23 		688.17 		-0.75 		
2.37 		512.23 		689.57 		-1.62 		
2.39 		542.61 		722.46 		-1.21 		
2.41 		542.61 		722.46 		-1.21 		
2.43 		512.23 		688.17 		-1.62 		
2.45 		512.23 		688.17 		-1.58 		
2.47 		512.23 		688.17 		-0.83 		
2.49 		512.23 		688.17 		-1.63 		
2.51 		512.23 		688.17 		-1.63 		
2.53 		512.23 		688.17 		-1.63 		
2.55 		512.23 		688.17 		-1.62 		
2.57 		512.23 		688.17 		-1.63 		
2.59 		512.23 		688.17 		-1.63 		
2.61 		512.23 		689.57 		-1.62 		
2.63 		512.23 		688.17 		-1.62 		
2.65 		540.6 		710.61 		-1.18 		
2.67 		500.58 		656.74 		0.64 		
2.69 		500.58 		656.74 		0.64 		
2.71 		500.58 		656.74 		0.39 		
2.73 		597.81 		683.06 		3.1 		
2.75 		500.58 		656.74 		0.87 		
2.77 		512.23 		689.57 		-1.58 		
2.79 		512.23 		689.57 		-1.58 		
2.81 		512.23 		688.17 		-1.62 		
2.83 		512.23 		688.17 		-1.62 		
2.85 		512.23 		688.17 		-1.62 		
2.87 		512.23 		688.17 		-1.62 		
2.89 		512.23 		688.17 		-1.62 		
2.91 		512.23 		688.17 		-0.77 		
2.93 		512.23 		689.57 		-1.62 		
2.95 		512.23 		688.17 		-1.58 		
2.97 		512.23 		688.17 		-1.58 		
2.99 		512.23 		688.17 		-0.71 		
3.01 		512.23 		689.57 		-1.62 		
3.03 		598.64 		660.07 		2.92 		
3.05 		598.64 		660.07 		2.92 		
3.07 		512.23 		688.17 		-1.62 		
3.09 		512.23 		688.17 		-1.62 		
3.11 		512.23 		689.57 		-1.62 		
3.13 		512.23 		689.57 		-1.62 		
3.15 		512.23 		689.57 		-1.62 		
3.17 		512.23 		688.17 		-1.62 		
3.19 		542.63 		718.28 		-1.05 		
3.21 		512.23 		688.17 		-1.58 		
3.23 		499.17 		659.52 		0.78 		
3.25 		499.17 		659.52 		0.78 		
3.27 		499.18 		658.13 		0.86 		
3.29 		499.18 		658.13 		0.77 		
3.31 		512.23 		688.17 		-1.62 		
3.33 		597.99 		654.5 		2.85 		
3.35 		597.99 		654.5 		2.85 		
3.37 		497.77 		660.91 		0.71 		
3.39 		512.23 		688.87 		-1.62 		
3.41 		512.23 		688.17 		-1.62 		
3.43 		510.82 		690.95 		-1.6 		
3.45 		510.82 		690.95 		-1.6 		
3.47 		499.18 		658.13 		0.71 		
3.49 		499.19 		656.74 		0.82 		
3.51 		512.23 		689.57 		-1.58 		
3.53 		512.23 		689.57 		-1.58 		
3.55 		512.23 		688.17 		-1.62 		
3.57 		512.23 		688.17 		-0.76 		
3.59 		500.58 		656.74 		0.21 		
3.61 		512.23 		689.57 		-1.63 		
3.63 		512.23 		689.57 		-1.63 		
3.65 		512.23 		689.57 		-1.62 		
3.67 		499.19 		656.74 		-0.05 		
3.69 		512.23 		689.57 		-0.81 		
3.71 		512.23 		689.57 		-1.58 		
3.73 		512.23 		689.57 		-1.58 		
3.75 		512.23 		689.57 		-1.58 		
3.77 		544.0 		721.77 		-1.19 		
3.79 		544.0 		721.77 		-1.19 		
3.81 		500.58 		656.74 		0.78 		
3.83 		497.77 		660.21 		0.82 		
3.85 		544.04 		716.9 		-1.08 		
3.87 		510.82 		690.95 		-1.55 		
3.89 		499.19 		656.74 		0.72 		
3.91 		499.19 		656.74 		0.72 		
3.93 		512.23 		689.57 		-0.61 		
3.95 		512.23 		688.17 		-1.58 		
3.97 		512.23 		688.17 		-0.68 		
3.99 		512.23 		688.17 		-1.62 		
4.01 		512.23 		688.17 		-1.62 		
4.03 		512.23 		688.17 		-1.62 		
4.05 		512.23 		688.17 		-1.62 		
4.07 		512.23 		688.17 		-1.63 		
4.09 		512.23 		688.17 		-1.63 		
4.11 		499.17 		658.83 		0.45 		
4.13 		499.19 		656.74 		0.38 		
4.15 		512.23 		688.17 		-1.62 		
4.17 		512.23 		689.57 		-1.62 		
4.19 		512.23 		689.57 		-1.62 		
4.21 		512.23 		688.17 		-0.77 		
4.23 		512.23 		688.17 		-1.62 		
4.25 		512.23 		688.17 		-1.62 		
4.28 		512.23 		689.57 		-1.62 		
4.29 		512.23 		689.57 		-1.62 		
4.31 		512.23 		688.17 		-1.62 		
4.33 		512.23 		688.17 		-1.62 		
4.35 		512.23 		688.17 		-1.62 		
4.37 		499.19 		656.74 		0.22 		
4.39 		499.19 		656.74 		0.76 		
4.41 		596.42 		682.36 		3.1 		
4.43 		512.23 		688.17 		-0.74 		
4.45 		512.23 		688.17 		-1.62 		
4.47 		512.23 		688.17 		-1.62 		
4.49 		512.23 		688.17 		-1.62 		
4.51 		499.17 		659.52 		-0.08 		
4.54 		541.96 		714.8 		-1.09 		
4.56 		512.23 		688.17 		-1.58 		
4.58 		512.23 		688.17 		-1.58 		
4.6 		512.23 		688.17 		-1.62 		
4.62 		544.0 		721.77 		-1.14 		
4.64 		512.23 		688.17 		-1.58 		
4.66 		499.19 		656.74 		0.1 		
4.68 		499.19 		656.74 		0.1 		
4.7 		512.23 		688.17 		-1.62 		
4.72 		512.23 		689.57 		-1.62 		
4.74 		512.23 		688.17 		-1.62 		
4.76 		512.23 		689.57 		-1.62 		
4.78 		512.23 		689.57 		-1.62 		
4.8 		512.23 		688.17 		-1.62 		
4.82 		512.23 		689.57 		-1.62 		
4.84 		500.58 		656.74 		0.75 		
4.86 		500.58 		656.74 		0.75 		
4.88 		512.23 		689.57 		-1.58 		
4.9 		512.23 		688.17 		-0.63 		
4.92 		512.23 		688.17 		-1.62 		
4.94 		512.23 		688.17 		-1.62 		
4.96 		512.23 		688.17 		-1.62 		
4.98 		512.23 		688.17 		-1.62 		
5.0 		512.23 		688.17 		-0.79 		
5.02 		510.82 		690.95 		-0.7 		
5.04 		500.57 		658.14 		0.67 		
5.06 		500.57 		658.14 		0.67 		
5.08 		499.19 		656.74 		0.66 		
5.1 		499.19 		656.74 		0.19 		
5.12 		499.19 		656.74 		0.21 		
5.14 		499.19 		656.74 		0.21 		
5.16 		500.58 		656.74 		0.78 		
5.18 		499.19 		656.74 		0.8 		
5.2 		512.23 		689.57 		-0.77 		
5.22 		512.23 		688.17 		-0.67 		
5.24 		512.23 		688.17 		-0.67 		
5.26 		512.23 		688.17 		-1.62 		
5.28 		512.23 		688.17 		-0.87 		
5.3 		512.23 		688.17 		-1.62 		
5.32 		512.23 		688.17 		-1.62 		
5.34 		512.23 		689.57 		-1.62 		
5.36 		512.23 		688.17 		-0.81 		
5.38 		512.23 		689.57 		-1.62 		
5.4 		500.58 		656.74 		0.71 		
5.42 		500.58 		656.74 		0.71 		
5.44 		512.23 		688.17 		-1.58 		
5.46 		512.23 		688.17 		-1.58 		
5.48 		512.23 		688.17 		-1.63 		
5.5 		499.18 		658.13 		0.78 		
5.52 		499.18 		658.13 		0.78 		
5.54 		512.23 		689.57 		-0.74 		
5.56 		512.23 		688.17 		-1.58 		
5.58 		512.23 		688.17 		-1.58 		
5.6 		512.23 		688.17 		-1.58 		
5.62 		512.23 		688.17 		-1.58 		
5.64 		512.23 		688.17 		-0.69 		
5.66 		512.23 		689.57 		-1.58 		
5.68 		512.23 		688.17 		-1.62 		
5.7 		512.23 		688.17 		-1.62 		
5.72 		512.23 		689.57 		-0.9 		
5.74 		512.23 		689.57 		-1.62 		
5.76 		512.23 		688.17 		-1.62 		
5.78 		512.23 		688.17 		-1.58 		
5.8 		512.23 		688.17 		-1.58 		
5.82 		499.18 		658.13 		-0.17 		
5.84 		512.23 		689.57 		-1.58 		
5.86 		512.23 		688.17 		-1.63 		
5.88 		512.23 		688.17 		-1.63 		
5.9 		499.17 		659.52 		0.76 		
5.92 		512.23 		689.57 		-1.63 		
5.94 		512.22 		690.26 		-1.62 		
5.96 		512.23 		688.17 		-1.62 		
5.98 		512.23 		688.17 		-1.62 		
6.0 		512.23 		689.57 		-1.58 		
6.02 		512.23 		688.17 		-1.62 		
6.04 		512.23 		689.57 		-1.62 		
6.06 		512.23 		688.17 		-1.58 		
6.08 		512.23 		688.17 		-1.58 		
6.1 		512.23 		688.17 		-1.58 		
6.12 		512.23 		688.17 		-1.58 		
6.14 		512.23 		689.57 		-1.58 		
6.16 		512.23 		689.57 		-1.58 		
6.18 		512.23 		689.57 		-0.79 		
6.2 		512.23 		689.57 		-1.62 		
6.22 		500.58 		656.74 		0.74 		
6.24 		512.22 		690.96 		-1.62 		
6.26 		512.22 		690.96 		-1.62 		
6.28 		499.19 		656.74 		0.75 		
6.3 		512.23 		688.17 		-1.62 		
6.32 		512.23 		688.17 		-1.62 		
6.34 		499.19 		656.74 		0.42 		
6.36 		499.19 		656.74 		0.42 		
6.38 		512.23 		688.17 		-0.87 		
6.4 		512.23 		689.57 		-0.71 		
6.42 		512.23 		688.17 		-1.58 		
6.44 		512.23 		688.17 		-1.58 		
6.46 		512.23 		688.17 		-0.81 		
6.48 		512.23 		688.17 		-1.63 		
6.5 		512.23 		688.17 		-0.9 		
6.52 		512.23 		688.17 		-1.58 		
6.54 		512.23 		688.17 		-1.58 		
6.56 		510.82 		690.95 		-1.55 		
6.58 		500.58 		656.74 		0.76 		
6.6 		512.23 		688.17 		-0.76 		
6.62 		512.23 		689.57 		-1.63 		
6.64 		512.23 		689.57 		-1.63 		
6.66 		499.18 		658.13 		0.22 		
6.68 		512.23 		689.57 		-1.62 		
6.7 		512.23 		689.57 		-1.62 		
6.72 		512.23 		689.57 		-1.62 		
6.74 		512.23 		688.17 		-1.62 		
6.76 		499.17 		659.52 		0.68 		
6.78 		499.18 		658.13 		0.78 		
6.8 		512.23 		689.57 		-1.58 		
6.82 		512.23 		689.57 		-1.58 		
6.84 		510.82 		690.95 		-1.55 		
6.86 		512.23 		688.17 		-1.62 		
6.88 		512.23 		688.17 		-0.77 		
6.9 		512.23 		688.17 		-1.58 		
6.92 		512.23 		688.17 		-1.58 		
6.94 		512.23 		688.17 		-0.84 		
6.96 		512.23 		689.57 		-1.62 		
6.98 		512.23 		688.17 		-1.62 		
7.0 		512.23 		688.17 		-1.62 		
7.02 		512.23 		688.17 		-1.62 		
7.04 		512.23 		689.57 		-1.58 		
7.06 		512.23 		689.57 		-0.79 		
7.08 		512.23 		688.17 		-1.62 		
7.1 		512.23 		688.17 		-1.62 		
7.12 		512.23 		688.17 		-1.62 		
7.14 		512.23 		688.17 		-1.62 		
7.16 		500.58 		656.74 		0.74 		
7.18 		512.23 		689.57 		-1.62 		
7.2 		512.23 		689.57 		-1.62 		
7.22 		512.23 		688.17 		-1.62 		
7.24 		512.23 		689.57 		-1.62 		
7.26 		512.23 		688.17 		-1.63 		
7.28 		512.23 		688.17 		-1.63 		
7.3 		512.23 		688.17 		-0.83 		
7.32 		512.23 		688.17 		-1.58 		
7.34 		512.23 		688.17 		-1.62 		
7.36 		500.57 		658.14 		0.77 		
7.38 		500.57 		658.14 		0.77 		
7.4 		512.23 		688.17 		-1.58 		
7.42 		512.23 		688.87 		-1.62 		
7.44 		500.58 		656.74 		0.39 		
7.46 		512.23 		688.17 		-1.62 		
7.48 		512.23 		688.17 		-1.62 		
7.5 		512.23 		689.57 		-0.62 		
7.52 		512.23 		688.17 		-1.62 		
7.54 		512.23 		688.17 		-0.87 		
7.56 		599.21 		680.98 		3.1 		
7.58 		599.21 		680.98 		3.1 		
7.6 		512.23 		688.17 		-1.58 		
7.62 		512.23 		688.17 		-1.58 		
7.64 		512.23 		688.17 		-1.58 		
7.66 		512.23 		688.17 		-1.58 		
7.68 		512.23 		688.17 		-1.58 		
7.7 		512.23 		689.57 		-1.58 		
7.72 		499.19 		656.74 		0.19 		
7.74 		512.23 		689.57 		-1.62 		
7.76 		512.23 		689.57 		-1.62 		
7.78 		499.19 		656.74 		0.76 		
7.8 		512.23 		689.57 		-1.6 		
7.82 		512.23 		688.17 		-1.62 		
7.84 		512.23 		689.57 		-1.62 		
7.86 		512.23 		689.57 		-1.62 		
7.88 		512.23 		688.17 		-0.87 		
7.9 		512.23 		688.17 		-1.58 		
7.92 		512.23 		688.87 		-0.82 		
7.94 		512.23 		688.87 		-0.82 		
7.96 		512.23 		688.17 		-1.62 		
7.98 		544.0 		722.47 		-1.18 		
8.0 		499.18 		658.13 		0.15 		
8.02 		512.23 		688.17 		-1.6 		
8.04 		512.23 		688.17 		-1.6 		
8.06 		512.23 		688.17 		-0.79 		
8.08 		500.57 		658.14 		0.71 		
8.1 		512.23 		688.17 		-1.6 		
8.12 		500.58 		656.74 		0.8 		
8.14 		500.58 		656.74 		0.8 		
8.16 		512.23 		688.17 		-1.62 		
8.18 		512.23 		688.17 		-1.62 		
8.2 		512.23 		688.17 		-1.62 		
8.22 		512.23 		689.57 		-1.63 		
8.24 		499.18 		658.13 		0.69 		
8.26 		512.23 		688.17 		-1.62 		
8.28 		512.23 		688.17 		-0.81 		
8.3 		500.58 		656.74 		0.66 		
8.32 		500.58 		656.74 		0.66 		
8.34 		512.23 		688.17 		-0.86 		
8.36 		512.23 		688.17 		-1.62 		
8.38 		512.23 		688.17 		-1.6 		
8.4 		512.23 		689.57 		-1.58 		
8.42 		512.23 		689.57 		-1.58 		
8.44 		512.23 		689.57 		-0.78 		
8.46 		512.23 		688.17 		-1.58 		
8.48 		512.23 		688.17 		-1.58 		
8.51 		512.23 		689.57 		-1.62 		
8.52 		512.23 		689.57 		-1.62 		
8.54 		512.23 		689.57 		-1.62 		
8.56 		512.23 		688.17 		-0.87 		
8.58 		512.23 		688.17 		-1.62 		
8.61 		500.58 		656.74 		0.71 		
8.62 		500.58 		656.74 		0.71 		
8.65 		512.23 		689.57 		-0.79 		
8.67 		500.58 		656.74 		0.47 		
8.69 		512.23 		689.57 		-1.62 		
8.71 		512.23 		689.57 		-1.62 		
8.72 		512.23 		689.57 		-1.58 		
8.74 		512.23 		688.17 		-1.63 		
8.77 		512.23 		688.17 		-1.58 		
8.79 		512.23 		688.17 		-1.58 		
8.81 		512.23 		688.17 		-1.58 		
8.83 		512.23 		688.17 		-1.62 		
8.85 		512.23 		688.17 		-1.62 		
8.87 		512.23 		688.17 		-1.62 		
8.88 		512.23 		688.17 		-1.62 		
8.9 		499.18 		658.13 		0.77 		
8.93 		499.19 		656.74 		0.46 		
8.94 		512.23 		689.57 		-0.68 		
8.97 		512.23 		689.57 		-1.62 		
8.98 		512.23 		689.57 		-1.62 		
9.0 		544.07 		712.72 		-1.12 		
9.03 		544.07 		712.72 		-1.12 		
9.04 		544.07 		712.72 		-1.12 		
9.07 		512.23 		689.57 		-1.58 		
9.09 		512.23 		689.57 		-1.58 		
9.11 		512.23 		688.87 		-1.58 		
9.13 		544.02 		718.98 		-1.21 		
9.15 		512.23 		688.17 		-1.62 		
9.17 		512.23 		688.17 		-1.58 		
9.19 		512.23 		688.17 		-1.58 		
9.21 		500.58 		656.74 		0.63 		
9.23 		500.58 		656.74 		0.75 		
9.25 		512.23 		688.17 		-1.58 		
9.27 		512.23 		688.17 		-1.58 		
9.29 		512.23 		688.17 		-1.62 		
9.31 		512.23 		688.17 		-1.62 		
9.33 		512.23 		688.17 		-0.79 		
9.35 		512.23 		688.17 		-1.62 		
9.37 		512.23 		688.17 		-1.62 		
9.39 		510.82 		690.95 		-0.79 		
9.41 		512.23 		689.57 		-0.68 		
9.43 		542.1 		694.61 		-1.13 		
9.45 		500.58 		656.74 		0.38 		
9.47 		500.58 		656.74 		0.38 		
9.49 		512.23 		688.17 		-1.62 		
9.51 		500.57 		657.44 		0.77 		
9.53 		499.19 		656.74 		0.75 		
9.55 		499.19 		656.74 		0.75 		
9.57 		512.23 		688.17 		-1.58 		
9.59 		512.23 		688.17 		-1.62 		
9.61 		512.23 		689.57 		-0.85 		
9.63 		499.18 		658.13 		0.13 		
9.65 		499.18 		658.13 		0.13 		
9.67 		512.23 		688.17 		-1.62 		
9.69 		512.23 		688.17 		-1.58 		
9.71 		544.03 		717.59 		-1.22 		
9.73 		512.23 		688.17 		-1.62 		
9.75 		512.23 		688.17 		-1.62 		
9.77 		500.58 		656.74 		0.58 		
9.79 		512.23 		688.17 		-1.63 		
9.81 		500.58 		656.74 		0.72 		
9.83 		500.58 		656.74 		0.9 		
9.85 		500.58 		656.74 		0.9 		
9.87 		500.58 		656.74 		0.9 		
9.89 		500.58 		656.74 		0.9 		
9.92 		595.88 		658.68 		2.9 		
9.93 		595.88 		658.68 		2.9 		
9.95 		512.23 		688.17 		-0.87 		
9.97 		512.23 		688.17 		-0.81 		
9.99 		512.23 		688.17 		-0.81 		
10.0 		512.23 		688.17 		-0.81 		
10.0 		512.23 		689.57 		-1.62 		
10.0 		500.58 		656.74 		0.38 		
10.1 		500.58 		656.74 		0.8 		
10.1 		499.19 		656.74 		0.76 		
10.1 		512.22 		690.96 		-1.62 		
10.1 		512.22 		690.96 		-1.62 		
10.1 		512.23 		688.17 		-1.58 		
10.2 		541.93 		720.37 		-1.1 		
10.2 		541.93 		720.37 		-1.1 		
10.2 		512.23 		689.57 		-0.86 		
10.2 		500.58 		656.74 		0.26 		
10.2 		512.23 		689.57 		-1.62 		
10.3 		512.23 		688.17 		-1.62 		
10.3 		512.23 		689.57 		-1.62 		
10.3 		512.23 		689.57 		-1.62 		
10.3 		512.23 		689.57 		-0.84 		
10.3 		500.57 		658.14 		0.35 		
10.4 		512.23 		688.17 		-0.76 		
10.4 		512.23 		688.17 		-1.58 		
10.4 		512.23 		688.17 		-1.58 		
10.4 		512.23 		689.57 		-0.65 		
10.4 		500.58 		655.35 		0.97 		
10.5 		500.58 		655.35 		0.97 		
10.5 		500.58 		655.35 		0.97 		
10.5 		500.58 		655.35 		0.97 		
10.5 		500.58 		655.35 		0.97 		
10.5 		500.58 		655.35 		0.97 		
10.6 		499.19 		656.74 		1.02 		
10.6 		499.19 		656.74 		1.02 		
10.6 		499.19 		656.74 		1.02 		
10.6 		499.19 		656.74 		1.02 		
10.6 		499.19 		656.74 		1.02 		
10.7 		499.19 		656.74 		1.02 		
10.7 		499.19 		656.04 		1.06 		
10.7 		479.42 		703.27 		0.7 		
10.7 		475.26 		701.16 		0.69 		
10.7 		475.26 		701.16 		0.69 		
10.8 		475.26 		701.16 		0.69 		
10.8 		475.26 		701.16 		0.69 		
10.8 		475.26 		701.16 		0.69 		
10.8 		475.26 		701.16 		0.69 		
10.8 		475.26 		701.16 		0.69 		
10.9 		475.26 		701.16 		0.69 		
10.9 		475.26 		701.16 		0.69 		
10.9 		475.26 		701.16 		0.69 		
10.9 		475.26 		701.16 		0.69 		
10.9 		475.26 		701.16 		0.69 		
11.0 		475.26 		701.16 		0.69 		
11.0 		475.26 		701.16 		0.69 		
11.0 		475.26 		701.16 		0.69 		
11.0 		497.89 		638.6 		1.03 		
11.0 		497.89 		638.6 		1.03 		
11.1 		497.89 		638.6 		1.03 		
11.1 		497.89 		638.6 		1.03 		
11.1 		497.89 		638.6 		1.03 		
11.1 		497.89 		638.6 		1.03 		
11.1 		497.89 		638.6 		1.03 		
11.2 		497.89 		638.6 		1.03 		
11.2 		497.89 		638.6 		1.03 		
11.2 		497.89 		638.6 		1.03 		
11.2 		497.89 		638.6 		1.03 		
11.2 		497.89 		638.6 		1.03 		
11.3 		497.89 		638.6 		1.03 		
11.3 		497.89 		638.6 		1.03 		
11.3 		497.89 		638.6 		1.03 		
11.3 		497.89 		638.6 		1.03 		
11.4 		497.89 		638.6 		1.03 		
11.4 		497.89 		638.6 		1.03 		
11.4 		497.89 		638.6 		1.03 		
11.4 		497.89 		638.6 		1.03 		
11.4 		497.89 		638.6 		1.03 		
11.5 		497.89 		638.6 		1.03 		
11.5 		497.89 		638.6 		1.03 		
11.5 		497.89 		638.6 		1.03 		
11.5 		497.89 		638.6 		1.03 		
11.5 		497.89 		638.6 		1.03 		
11.6 		497.89 		638.6 		1.03 		
11.6 		497.89 		638.6 		1.03 		
11.6 		497.89 		638.6 		1.03 		
11.6 		497.89 		638.6 		1.03 		
11.6 		497.89 		638.6 		1.03 		
11.7 		497.89 		638.6 		1.03 		
11.7 		497.89 		638.6 		1.03 		
11.7 		497.89 		638.6 		1.03 		
11.7 		497.89 		638.6 		1.03 		
11.7 		497.89 		638.6 		1.03 		
11.8 		497.89 		638.6 		1.03 		
11.8 		497.89 		638.6 		1.03 		
11.8 		497.89 		638.6 		1.03 		
11.8 		497.89 		638.6 		1.03 		
11.8 		497.89 		638.6 		1.03 		
11.9 		497.89 		638.6 		1.03 		
11.9 		497.89 		638.6 		1.03 		
11.9 		497.89 		638.6 		1.03 		
11.9 		497.89 		638.6 		1.03 		
11.9 		497.89 		638.6 		1.03 		
12.0 		497.89 		638.6 		1.03 		
12.0 		497.89 		638.6 		1.03 		
12.0 		497.89 		638.6 		1.03 		
12.0 		497.89 		638.6 		1.03 		
12.0 		497.89 		638.6 		1.03 		
12.1 		497.89 		638.6 		1.03 		
12.1 		497.89 		638.6 		1.03 		
12.1 		497.89 		638.6 		1.03 		
12.1 		497.89 		638.6 		1.03 		
12.1 		497.89 		638.6 		1.03 		
12.2 		497.89 		638.6 		1.03 		
12.2 		497.89 		638.6 		1.03 		
12.2 		497.89 		638.6 		1.03 		
12.2 		497.89 		638.6 		1.03 		
12.2 		497.89 		638.6 		1.03 		
12.3 		497.89 		638.6 		1.03 		
12.3 		497.89 		638.6 		1.03 		
12.3 		497.89 		638.6 		1.03 		
12.3 		497.89 		638.6 		1.03 		
12.3 		497.89 		638.6 		1.03 		
12.4 		497.89 		638.6 		1.03 		
12.4 		497.89 		638.6 		1.03 		
12.4 		497.89 		638.6 		1.03 		
12.4 		497.89 		638.6 		1.03 		
12.4 		497.89 		638.6 		1.03 		
12.5 		497.89 		638.6 		1.03 		
12.5 		497.89 		638.6 		1.03 		
12.5 		497.89 		638.6 		1.03 		
12.5 		599.64 		823.67 		-2.24 		
12.5 		599.64 		823.67 		-2.24 		
12.6 		599.64 		823.67 		-2.24 		
12.6 		599.64 		823.67 		-2.24 		
12.6 		599.64 		823.67 		-2.24 		
12.6 		599.64 		823.67 		-2.24 		
12.6 		599.64 		823.67 		-2.24 		
12.7 		599.64 		823.67 		-2.24 		
12.7 		599.64 		823.67 		-2.24 		
12.7 		599.64 		823.67 		-2.24 		
12.7 		599.64 		823.67 		-2.24 		
12.7 		599.64 		823.67 		-2.24 		
12.8 		599.64 		823.67 		-2.24 		
12.8 		599.64 		823.67 		-2.24 		
12.8 		599.64 		823.67 		-2.24 		
12.8 		599.64 		823.67 		-2.24 		
12.8 		599.64 		823.67 		-2.24 		
12.9 		599.64 		823.67 		-2.24 		
12.9 		599.64 		823.67 		-2.24 		
12.9 		599.64 		823.67 		-2.24 		
