     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
    0.000	    0.000	  529.261	    0.017	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
   19.227	   19.220	  527.888	   -0.004	   19.227	   19.220	   -1.373	   -0.021	   19.269	 1002.183
   39.872	   39.870	  527.888	   -0.005	   20.645	   20.650	    0.000	   -0.000	   20.650	 1000.247
   57.710	   57.700	  527.888	   -0.005	   17.838	   17.830	    0.000	    0.000	   17.830	  999.552
   77.638	   77.630	  527.888	   -0.004	   19.928	   19.930	    0.000	    0.000	   19.930	 1000.089
   96.238	   96.230	  527.888	   -0.004	   18.600	   18.600	    0.000	    0.000	   18.600	 1000.001
  117.074	  117.070	  527.888	   -0.004	   20.836	   20.840	    0.000	    0.000	   20.840	 1000.198
  136.170	  136.170	  527.888	   -0.004	   19.096	   19.100	    0.000	    0.000	   19.100	 1000.203
  159.934	  159.930	  529.261	   -0.025	   23.764	   23.760	    1.373	   -0.020	   23.800	 1001.503
  178.709	  178.700	  527.888	   -0.005	   18.775	   18.770	   -1.373	    0.020	   18.820	 1002.408
  199.375	  199.370	  527.888	   -0.004	   20.666	   20.670	    0.000	    0.000	   20.670	 1000.187
  219.188	  219.180	  527.888	   -0.005	   19.813	   19.810	    0.000	   -0.000	   19.810	  999.857
  239.857	  239.850	  527.888	   -0.005	   20.669	   20.670	    0.000	    0.000	   20.670	 1000.050
  259.189	  259.180	  527.888	   -0.004	   19.332	   19.330	    0.000	    0.000	   19.330	  999.888
  280.658	  280.650	  527.888	    0.039	   21.469	   21.470	    0.000	    0.044	   21.470	 1000.053
  300.958	  300.950	  527.888	   -0.005	   20.300	   20.300	    0.000	   -0.044	   20.300	  999.992
  321.427	  321.420	  529.261	   -0.026	   20.469	   20.470	    1.373	   -0.021	   20.516	 1002.300
  339.664	  339.660	  529.261	   -0.026	   18.237	   18.240	    0.000	    0.000	   18.240	 1000.171
  359.239	  359.230	  527.888	   -0.005	   19.575	   19.570	   -1.373	    0.021	   19.618	 1002.196
  380.737	  380.730	  527.888	   -0.005	   21.498	   21.500	    0.000	    0.000	   21.500	 1000.095
  400.588	  400.580	  527.888	   -0.004	   19.851	   19.850	    0.000	    0.000	   19.850	  999.949
  420.650	  420.650	  527.888	   -0.005	   20.062	   20.070	    0.000	   -0.000	   20.070	 1000.402
  440.089	  440.080	  527.888	   -0.005	   19.439	   19.430	    0.000	    0.000	   19.430	  999.537
  460.016	  460.010	  527.888	   -0.005	   19.927	   19.930	    0.000	    0.000	   19.930	 1000.152
  480.452	  480.450	  527.888	   -0.004	   20.436	   20.440	    0.000	    0.000	   20.440	 1000.193
  501.561	  501.560	  527.888	   -0.004	   21.109	   21.110	    0.000	    0.000	   21.110	 1000.053
  522.445	  522.440	  527.888	   -0.005	   20.884	   20.880	    0.000	   -0.000	   20.880	  999.804
  540.082	  540.080	  527.888	   -0.005	   17.637	   17.640	    0.000	    0.000	   17.640	 1000.170
  561.280	  561.280	  514.950	    1.339	   21.198	   21.200	  -12.938	    1.344	   24.836	 1171.615
  581.552	  581.550	  527.879	   -0.004	   20.272	   20.270	   12.928	   -1.343	   24.042	 1185.964
  601.234	  601.230	  527.879	   -0.004	   19.682	   19.680	    0.000	    0.000	   19.680	  999.901
  618.630	  618.620	  527.879	   -0.004	   17.396	   17.390	    0.000	    0.000	   17.390	  999.660
  639.440	  639.440	  527.879	   -0.004	   20.810	   20.820	    0.000	    0.000	   20.820	 1000.475
  661.568	  661.560	  527.888	   -0.004	   22.128	   22.120	    0.009	    0.000	   22.120	  999.644
  681.881	  681.880	  527.888	   -0.005	   20.313	   20.320	    0.000	   -0.000	   20.320	 1000.343
  704.083	  704.080	  527.888	   -0.004	   22.202	   22.200	    0.000	    0.000	   22.200	  999.909
  720.997	  720.990	  527.888	   -0.004	   16.914	   16.910	    0.000	    0.000	   16.910	  999.755
  741.159	  741.150	  527.888	   -0.005	   20.162	   20.160	    0.000	   -0.000	   20.160	  999.909
  762.059	  762.050	  527.888	    0.039	   20.900	   20.900	    0.000	    0.044	   20.900	  999.997
  781.966	  781.960	  527.888	   -0.005	   19.907	   19.910	    0.000	   -0.044	   19.910	 1000.153
  802.972	  802.970	  527.888	   -0.004	   21.006	   21.010	    0.000	    0.000	   21.010	 1000.183
  821.083	  821.080	  527.888	   -0.004	   18.111	   18.110	    0.000	    0.000	   18.110	  999.949
  841.687	  841.680	  527.888	   -0.004	   20.604	   20.600	    0.000	    0.000	   20.600	  999.807
  861.262	  861.260	  527.888	   -0.005	   19.575	   19.580	    0.000	   -0.000	   19.580	 1000.253
  882.328	  882.320	  527.879	   -0.004	   21.066	   21.060	   -0.009	    0.001	   21.060	  999.716
  901.831	  901.830	  527.879	   -0.004	   19.503	   19.510	    0.000	    0.000	   19.510	 1000.354
  921.488	  921.480	  527.888	   -0.004	   19.657	   19.650	    0.009	   -0.000	   19.650	  999.646
  942.108	  942.100	  527.888	   -0.005	   20.620	   20.620	    0.000	   -0.000	   20.620	  999.997
  961.867	  961.860	  527.888	   -0.004	   19.759	   19.760	    0.000	    0.000	   19.760	 1000.052
  982.188	  982.180	  527.888	   -0.004	   20.321	   20.320	    0.000	    0.000	   20.320	  999.958
 1002.714	 1002.710	  527.888	   -0.004	   20.526	   20.530	    0.000	    0.000	   20.530	 1000.199
 1022.322	 1022.320	  527.888	   -0.005	   19.608	   19.610	    0.000	   -0.000	   19.610	 1000.096
 1042.674	 1042.670	  527.888	   -0.005	   20.352	   20.350	    0.000	    0.000	   20.350	  999.901
 1062.663	 1062.660	  527.888	   -0.004	   19.989	   19.990	    0.000	    0.000	   19.990	 1000.049
 1083.751	 1083.750	  527.888	   -0.005	   21.088	   21.090	    0.000	   -0.000	   21.090	 1000.098
 1102.128	 1102.120	  527.888	   -0.005	   18.377	   18.370	    0.000	    0.000	   18.370	  999.615
 1123.135	 1123.130	  527.888	   -0.005	   21.007	   21.010	    0.000	    0.000	   21.010	 1000.139
 1143.603	 1143.600	  527.888	   -0.005	   20.468	   20.470	    0.000	    0.000	   20.470	 1000.095
 1163.600	 1163.600	  527.888	   -0.004	   19.997	   20.000	    0.000	    0.000	   20.000	 1000.159
 1184.546	 1184.540	  527.888	   -0.004	   20.946	   20.940	    0.000	    0.000	   20.940	  999.714
 1202.400	 1202.400	  527.888	   -0.004	   17.854	   17.860	    0.000	    0.000	   17.860	 1000.335
 1224.074	 1224.070	  529.270	   -0.025	   21.674	   21.670	    1.383	   -0.021	   21.714	 1001.842
 1244.346	 1244.340	  527.888	    0.039	   20.272	   20.270	   -1.383	    0.065	   20.317	 1002.221
 1264.743	 1264.740	  527.888	    0.039	   20.397	   20.400	    0.000	    0.000	   20.400	 1000.150
 1282.495	 1282.490	  529.270	   -0.027	   17.752	   17.750	    1.383	   -0.066	   17.804	 1002.926
 1301.001	 1301.000	  529.270	   -0.027	   18.506	   18.510	    0.000	    0.000	   18.510	 1000.211
 1323.023	 1323.020	  527.888	   -0.005	   22.022	   22.020	   -1.383	    0.022	   22.063	 1001.880
 1342.708	 1342.700	  527.888	    0.039	   19.685	   19.680	    0.000	    0.044	   19.680	  999.740
 1363.269	 1363.260	  527.888	   -0.005	   20.561	   20.560	    0.000	   -0.044	   20.560	  999.953
 1382.627	 1382.620	  527.888	   -0.005	   19.358	   19.360	    0.000	    0.000	   19.360	 1000.107
 1403.105	 1403.100	  527.888	   -0.005	   20.478	   20.480	    0.000	    0.000	   20.480	 1000.095
 1422.941	 1422.940	  527.888	   -0.005	   19.836	   19.840	    0.000	    0.000	   19.840	 1000.203
 1444.346	 1444.340	  527.888	    0.039	   21.405	   21.400	    0.000	    0.044	   21.400	  999.772
 1469.756	 1469.750	  527.888	   -0.004	   25.410	   25.410	    0.000	   -0.044	   25.410	  999.995
 1485.367	 1485.360	  527.888	   -0.004	   15.611	   15.610	    0.000	    0.000	   15.610	  999.937
 1505.448	 1505.440	  529.270	   -0.027	   20.081	   20.080	    1.383	   -0.022	   20.128	 1002.313
 1525.752	 1525.750	  527.888	   -0.005	   20.304	   20.310	   -1.383	    0.022	   20.357	 1002.616
 1545.566	 1545.560	  527.888	    0.041	   19.814	   19.810	    0.000	    0.046	   19.810	  999.797
 1567.280	 1567.280	  527.879	   -0.004	   21.714	   21.720	   -0.009	   -0.045	   21.720	 1000.281
 1585.449	 1585.440	  527.879	   -0.004	   18.169	   18.160	    0.000	    0.000	   18.160	  999.503
 1606.948	 1606.940	  527.888	   -0.005	   21.499	   21.500	    0.009	   -0.001	   21.500	 1000.040
 1627.002	 1627.000	  527.888	   -0.004	   20.054	   20.060	    0.000	    0.000	   20.060	 1000.304
 1647.765	 1647.760	  527.888	    0.039	   20.763	   20.760	    0.000	    0.044	   20.760	  999.865
 1665.628	 1665.620	  527.888	    0.039	   17.863	   17.860	    0.000	    0.000	   17.860	  999.829
 1685.645	 1685.640	  527.888	   -0.005	   20.017	   20.020	    0.000	   -0.044	   20.020	 1000.140
 1705.921	 1705.920	  527.888	   -0.005	   20.276	   20.280	    0.000	    0.000	   20.280	 1000.211
 1726.017	 1726.010	  527.888	   -0.005	   20.096	   20.090	    0.000	    0.000	   20.090	  999.696
 1744.670	 1744.670	  527.888	   -0.005	   18.653	   18.660	    0.000	    0.000	   18.660	 1000.366
 1766.088	 1766.080	  527.888	   -0.005	   21.418	   21.410	    0.000	    0.000	   21.410	  999.630
 1787.755	 1787.750	  527.888	   -0.005	   21.667	   21.670	    0.000	    0.000	   21.670	 1000.141
 1807.950	 1807.950	  527.888	    0.039	   20.195	   20.200	    0.000	    0.044	   20.200	 1000.242
 1828.075	 1828.070	  527.888	   -0.005	   20.125	   20.120	    0.000	   -0.044	   20.120	  999.757
 1847.806	 1847.800	  527.888	   -0.004	   19.731	   19.730	    0.000	    0.000	   19.730	  999.951
 1866.345	 1866.340	  527.888	   -0.004	   18.539	   18.540	    0.000	    0.000	   18.540	 1000.053
 1886.322	 1886.320	  527.888	   -0.005	   19.977	   19.980	    0.000	   -0.000	   19.980	 1000.147
 1907.890	 1907.890	  527.888	   -0.004	   21.568	   21.570	    0.000	    0.000	   21.570	 1000.091
 1928.156	 1928.150	  527.888	    0.041	   20.266	   20.260	    0.000	    0.045	   20.260	  999.705
 1948.078	 1948.070	  529.261	   -0.026	   19.922	   19.920	    1.373	   -0.067	   19.967	 1002.269
 1966.486	 1966.480	  529.261	   -0.026	   18.408	   18.410	    0.000	    0.000	   18.410	 1000.119
 1987.108	 1987.100	  529.270	    0.017	   20.622	   20.620	    0.009	    0.043	   20.620	  999.899
 2007.570	 2007.570	  527.888	   -0.005	   20.462	   20.470	   -1.383	   -0.022	   20.517	 1002.667
 2028.160	 2028.160	  527.888	   -0.004	   20.590	   20.590	    0.000	    0.000	   20.590	 1000.000
 2046.769	 2046.760	  527.888	   -0.004	   18.609	   18.600	    0.000	    0.000	   18.600	  999.508
 2066.660	 2066.650	  527.888	   -0.005	   19.891	   19.890	    0.000	   -0.000	   19.890	  999.963
 2087.414	 2087.410	  527.888	   -0.004	   20.754	   20.760	    0.000	    0.000	   20.760	 1000.282
 2106.077	 2106.070	  527.888	   -0.004	   18.663	   18.660	    0.000	    0.000	   18.660	  999.856
 2126.848	 2126.840	  527.888	   -0.004	   20.771	   20.770	    0.000	    0.000	   20.770	  999.953
 2147.518	 2147.510	  527.888	    0.039	   20.670	   20.670	    0.000	    0.044	   20.670	 1000.000
 2166.088	 2166.080	  527.888	    0.039	   18.570	   18.570	    0.000	    0.000	   18.570	  999.987
 2187.648	 2187.640	  527.888	   -0.004	   21.560	   21.560	    0.000	   -0.044	   21.560	  999.989
 2207.959	 2207.950	  527.888	   -0.005	   20.311	   20.310	    0.000	   -0.000	   20.310	  999.964
 2229.179	 2229.170	  527.888	   -0.005	   21.220	   21.220	    0.000	    0.000	   21.220	  999.989
 2247.454	 2247.450	  527.888	   -0.005	   18.275	   18.280	    0.000	    0.000	   18.280	 1000.294
 2267.780	 2267.780	  527.888	   -0.005	   20.326	   20.330	    0.000	    0.000	   20.330	 1000.192
 2289.001	 2289.000	  527.888	   -0.005	   21.221	   21.220	    0.000	    0.000	   21.220	  999.954
 2308.959	 2308.950	  527.888	    0.039	   19.958	   19.950	    0.000	    0.044	   19.950	  999.596
 2328.144	 2328.140	  527.888	    0.039	   19.185	   19.190	    0.000	    0.000	   19.190	 1000.255
 2350.877	 2350.870	  527.888	   -0.005	   22.733	   22.730	    0.000	   -0.044	   22.730	  999.882
 2370.932	 2370.930	  527.879	   -0.004	   20.055	   20.060	   -0.009	    0.001	   20.060	 1000.231
 2390.242	 2390.240	  527.888	   -0.005	   19.310	   19.310	    0.009	   -0.001	   19.310	 1000.000
 2410.685	 2410.680	  529.270	   -0.025	   20.443	   20.440	    1.383	   -0.021	   20.487	 1002.142
 2427.613	 2427.610	  529.270	   -0.025	   16.928	   16.930	    0.000	    0.000	   16.930	 1000.130
 2448.191	 2448.190	  527.888	   -0.004	   20.578	   20.580	   -1.383	    0.021	   20.626	 1002.349
 2468.478	 2468.470	  527.888	   -0.004	   20.287	   20.280	    0.000	    0.000	   20.280	  999.651
 2488.503	 2488.500	  527.888	   -0.004	   20.025	   20.030	    0.000	    0.000	   20.030	 1000.256
 2509.435	 2509.430	  527.888	   -0.004	   20.932	   20.930	    0.000	    0.000	   20.930	  999.895
 2526.670	 2526.670	  527.888	   -0.004	   17.235	   17.240	    0.000	    0.000	   17.240	 1000.297
 2548.292	 2548.290	  527.888	   -0.004	   21.622	   21.620	    0.000	    0.000	   21.620	  999.910
 2568.668	 2568.660	  527.888	   -0.005	   20.376	   20.370	    0.000	   -0.000	   20.370	  999.688
 2589.640	 2589.640	  527.888	    0.039	   20.972	   20.980	    0.000	    0.044	   20.980	 1000.384
 2608.290	 2608.290	  527.888	    0.039	   18.650	   18.650	    0.000	    0.000	   18.650	 1000.013
 2628.142	 2628.140	  527.888	   -0.005	   19.852	   19.850	    0.000	   -0.044	   19.850	  999.889
 2648.943	 2648.940	  527.888	   -0.004	   20.801	   20.800	    0.000	    0.000	   20.800	  999.965
 2668.708	 2668.700	  517.033	    2.388	   19.765	   19.760	  -10.855	    2.392	   22.545	 1140.659
 2689.948	 2689.940	  527.888	   -0.004	   21.240	   21.240	   10.855	   -2.392	   23.853	 1123.027
 2708.133	 2708.130	  527.888	   -0.004	   18.185	   18.190	    0.000	    0.000	   18.190	 1000.268
 2726.966	 2726.960	  527.888	   -0.004	   18.833	   18.830	    0.000	    0.000	   18.830	  999.844
 2747.669	 2747.660	  527.888	   -0.004	   20.703	   20.700	    0.000	    0.000	   20.700	  999.858
 2770.525	 2770.520	  527.888	   -0.004	   22.856	   22.860	    0.000	    0.000	   22.860	 1000.182
 2790.594	 2790.590	  527.888	   -0.004	   20.069	   20.070	    0.000	    0.000	   20.070	 1000.036
 2807.805	 2807.800	  527.888	   -0.004	   17.211	   17.210	    0.000	    0.000	   17.210	  999.943
 2828.026	 2828.020	  527.888	   -0.004	   20.221	   20.220	    0.000	    0.000	   20.220	  999.952
 2851.068	 2851.060	  527.888	   -0.005	   23.042	   23.040	    0.000	   -0.000	   23.040	  999.915
 2871.309	 2871.300	  527.888	   -0.005	   20.241	   20.240	    0.000	    0.000	   20.240	  999.952
 2890.975	 2890.970	  527.888	   -0.005	   19.666	   19.670	    0.000	    0.000	   19.670	 1000.199
 2909.453	 2909.450	  527.888	   -0.005	   18.478	   18.480	    0.000	    0.000	   18.480	 1000.106
 2929.392	 2929.390	  527.879	   -0.004	   19.939	   19.940	   -0.009	    0.001	   19.940	 1000.049
 2949.626	 2949.620	  527.888	   -0.005	   20.234	   20.230	    0.009	   -0.001	   20.230	  999.819
 2971.082	 2971.080	  527.888	   -0.004	   21.456	   21.460	    0.000	    0.000	   21.460	 1000.182
 2989.958	 2989.950	  527.888	   -0.004	   18.876	   18.870	    0.000	    0.000	   18.870	  999.677
 3009.302	 3009.300	  527.888	   -0.005	   19.344	   19.350	    0.000	   -0.000	   19.350	 1000.303
 3030.883	 3030.880	  529.270	    0.017	   21.581	   21.580	    1.383	    0.022	   21.624	 1002.005
 3051.383	 3051.380	  527.888	   -0.005	   20.500	   20.500	   -1.383	   -0.022	   20.547	 1002.272
 3071.035	 3071.030	  527.888	   -0.005	   19.652	   19.650	    0.000	    0.000	   19.650	  999.901
 3089.537	 3089.530	  527.888	   -0.005	   18.502	   18.500	    0.000	    0.000	   18.500	  999.894
 3109.476	 3109.470	  527.888	   -0.004	   19.939	   19.940	    0.000	    0.000	   19.940	 1000.049
 3130.128	 3130.120	  529.270	   -0.027	   20.652	   20.650	    1.383	   -0.022	   20.696	 1002.144
 3152.114	 3152.110	  527.888	   -0.005	   21.986	   21.990	   -1.383	    0.022	   22.033	 1002.153
 3169.559	 3169.550	  527.888	   -0.005	   17.445	   17.440	    0.000	    0.000	   17.440	  999.720
 3189.602	 3189.600	  527.888	   -0.005	   20.043	   20.050	    0.000	    0.000	   20.050	 1000.353
