     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
0.000000000000000000e+00	-2.529422912597656250e+02	8.909825439453125000e+02	-1.390982866287231445e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.416942596435546875e+00	-2.529422912597656250e+02	8.909825439453125000e+02	-1.390982866287231445e+00	4.416942596435546875e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-0.000000000000000000e+00	-0.000000000000000000e+00	0.000000000000000000e+00
2.596903038024902344e+01	3.309066467285156250e+02	-1.235137207031250000e+03	-2.804511785507202148e-02	2.155208778381347656e+01	5.838489379882812500e+02	-2.126119628906250000e+03	1.362937688827514648e+00	2.204827392578125000e+03	1.023022656250000000e+05	6.323923873901367188e+01
4.568505859375000000e+01	-2.522365722656250000e+02	8.902894287109375000e+02	-1.400432467460632324e+00	1.971602821350097656e+01	-5.831431884765625000e+02	2.125426757812500000e+03	-1.372387409210205078e+00	-2.203972656250000000e+03	-1.117858281250000000e+05	-6.960770416259765625e+01
6.331301116943359375e+01	-2.515274047851562500e+02	8.895950927734375000e+02	-1.410190701484680176e+00	1.762795257568359375e+01	7.091674804687500000e-01	-6.943359375000000000e-01	-9.758234024047851562e-03	9.924821853637695312e-01	5.630161666870117188e+01	-5.535659193992614746e-01
8.482814025878906250e+01	-2.515274047851562500e+02	8.895950927734375000e+02	-1.410190701484680176e+00	2.151512908935546875e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-0.000000000000000000e+00	-0.000000000000000000e+00	0.000000000000000000e+00
1.042809524536132812e+02	-2.536514587402343750e+02	8.916770019531250000e+02	-1.381729125976562500e+00	1.945281219482421875e+01	-2.124053955078125000e+00	2.081909179687500000e+00	2.846157550811767578e-02	-2.974214315414428711e+00	-1.528937988281250000e+02	1.463108539581298828e+00
1.231770477294921875e+02	-2.536514587402343750e+02	8.916770019531250000e+02	-1.381729125976562500e+00	1.889609527587890625e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-0.000000000000000000e+00	-0.000000000000000000e+00	0.000000000000000000e+00
1.431789398193359375e+02	-2.515314025878906250e+02	8.902968750000000000e+02	-1.411987781524658203e+00	2.000189208984375000e+01	2.120056152343750000e+00	-1.380126953125000000e+00	-3.025865554809570312e-02	2.529701232910156250e+00	1.264730987548828125e+02	-1.512789607048034668e+00
1.640760955810546875e+02	-2.536514587402343750e+02	8.916770019531250000e+02	-1.381729125976562500e+00	2.089715576171875000e+01	-2.120056152343750000e+00	1.380126953125000000e+00	3.025865554809570312e-02	-2.529701232910156250e+00	-1.210548095703125000e+02	1.447979569435119629e+00
