     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
    0.000	  104.676	  818.268	   -1.651	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
   19.793	  104.676	  818.268	   -1.655	   19.793	    0.000	    0.000	   -0.004	   -0.000	   -0.000
   40.104	  104.676	  818.268	   -1.651	   20.311	    0.000	    0.000	    0.004	   -0.000	   -0.000
   61.545	  138.929	  842.838	   -1.230	   21.441	   34.253	   24.569	    0.420	   42.153	 1966.010
   81.508	  194.906	  758.764	    2.669	   19.963	   55.977	  -84.074	    3.899	  101.004	 5059.573
  100.225	  194.906	  758.764	    2.669	   18.717	    0.000	    0.000	    0.000	   -0.000	   -0.000
  120.191	  194.906	  758.764	    2.669	   19.966	    0.000	    0.000	    0.000	   -0.000	   -0.000
  139.433	  194.906	  758.764	    2.669	   19.242	    0.000	    0.000	    0.000	   -0.000	   -0.000
  160.091	  194.906	  758.764	    2.669	   20.658	    0.000	    0.000	    0.000	   -0.000	   -0.000
  180.588	  104.668	  819.663	   -1.653	   20.497	  -90.238	   60.900	   -4.321	 -108.865	-5311.317
  200.604	  104.668	  819.663	   -1.653	   20.016	    0.000	    0.000	    0.000	   -0.000	   -0.000
  219.379	  104.668	  819.663	   -1.653	   18.775	    0.000	    0.000	    0.000	   -0.000	   -0.000
  239.261	  104.668	  819.663	   -1.653	   19.882	    0.000	    0.000	    0.000	   -0.000	   -0.000
  261.533	  187.771	  780.331	    2.790	   22.272	   83.103	  -39.332	    4.442	   91.941	 4128.102
  278.814	  187.771	  780.331	    2.790	   17.281	    0.000	    0.000	    0.000	   -0.000	   -0.000
  298.974	  187.771	  780.331	    2.790	   20.160	    0.000	    0.000	    0.000	   -0.000	   -0.000
  320.400	  104.676	  818.268	   -1.655	   21.426	  -83.095	   37.937	   -4.444	  -91.345	-4263.298
  339.398	  104.676	  818.268	   -1.655	   18.998	    0.000	    0.000	    0.000	   -0.000	   -0.000
  361.302	  104.669	  819.664	   -1.649	   21.904	   -0.008	    1.396	    0.006	   -1.396	  -63.731
  380.516	  104.668	  819.663	   -1.702	   19.214	   -0.000	   -0.001	   -0.053	   -0.001	   -0.047
  399.017	  104.668	  819.663	   -1.702	   18.501	    0.000	    0.000	    0.000	   -0.000	   -0.000
  420.791	  104.668	  819.663	   -1.702	   21.774	    0.000	    0.000	    0.000	   -0.000	   -0.000
  442.753	   91.456	  788.189	    0.106	   21.962	  -13.212	  -31.474	    1.807	  -34.135	-1554.274
  459.191	   91.456	  788.189	    0.106	   16.438	    0.000	    0.000	    0.000	   -0.000	   -0.000
  480.212	  190.706	  757.347	    2.643	   21.021	   99.250	  -30.842	    2.537	  103.931	 4944.145
  500.381	   91.452	  788.887	    0.012	   20.169	  -99.253	   31.540	   -2.631	 -104.144	-5163.636
  521.316	   91.456	  788.189	    0.699	   20.935	    0.004	   -0.698	    0.687	    0.698	   33.339
  541.079	   91.456	  788.189	    0.699	   19.763	    0.000	    0.000	    0.000	   -0.000	   -0.000
  559.079	   91.456	  788.189	    0.699	   18.000	    0.000	    0.000	    0.000	   -0.000	   -0.000
  579.144	   91.456	  788.189	    0.699	   20.065	    0.000	    0.000	    0.000	   -0.000	   -0.000
  599.302	   91.456	  788.189	    0.699	   20.158	    0.000	    0.000	    0.000	   -0.000	   -0.000
  621.264	  182.406	  732.191	    2.441	   21.962	   90.950	  -55.998	    1.743	  106.807	 4863.248
  640.377	  182.406	  732.191	    2.441	   19.113	    0.000	    0.000	    0.000	   -0.000	   -0.000
  659.014	  182.406	  732.191	    2.441	   18.637	    0.000	    0.000	    0.000	   -0.000	   -0.000
  679.476	  182.406	  732.191	    2.441	   20.462	    0.000	    0.000	    0.000	   -0.000	   -0.000
  702.199	  106.067	  821.066	   -1.670	   22.723	  -76.339	   88.875	   -4.111	 -117.160	-5156.020
  721.974	  106.067	  821.066	   -1.670	   19.775	    0.000	    0.000	    0.000	   -0.000	   -0.000
    0.000	    0.000	    0.000	    0.000	  721.974	    1.391	    2.798	   -0.019	  -10.512	 -517.907
