     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
    5.219	  332.349	-1233.680	   -0.028	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
   23.376	  332.349	-1233.680	   -0.028	   18.157	    0.000	    0.000	    0.000	   -0.000	   -0.000
   44.593	  324.367	-1242.667	   -0.001	   21.217	   -7.982	   -8.987	    0.027	  -12.020	 -566.521
   63.012	  332.349	-1233.680	   -0.028	   18.419	    7.982	    8.987	   -0.027	   12.020	  652.575
   84.659	  333.061	-1233.686	   -0.028	   21.647	    0.711	   -0.007	    0.000	    0.711	   32.861
  105.552	  330.931	-1233.692	   -0.028	   20.893	   -2.130	   -0.005	   -0.000	   -2.130	 -101.957
  123.897	  330.931	-1233.692	   -0.028	   18.345	    0.000	    0.000	    0.000	   -0.000	   -0.000
  143.542	  332.349	-1233.680	   -0.028	   19.645	    1.419	    0.012	    0.000	    1.419	   72.228
  165.260	  329.511	-1233.704	   -0.028	   21.718	   -2.838	   -0.024	   -0.000	   -2.838	 -130.679
  185.632	  332.349	-1233.680	   -0.028	   20.372	    2.838	    0.024	    0.000	    2.838	  139.310
  205.925	  324.387	-1242.667	   -0.001	   20.293	   -7.962	   -8.987	    0.027	  -12.007	 -591.661
  223.733	  324.387	-1242.667	   -0.001	   17.808	    0.000	    0.000	    0.000	   -0.000	   -0.000
  245.631	  332.349	-1233.680	   -0.029	   21.898	    7.962	    8.987	   -0.029	   12.007	  548.294
  266.490	  333.768	-1233.668	   -0.028	   20.859	    1.419	    0.012	    0.001	    1.419	   68.019
  286.580	  333.768	-1233.668	   -0.028	   20.090	    0.000	    0.000	    0.000	   -0.000	   -0.000
  302.041	  333.768	-1233.668	   -0.028	   15.461	    0.000	    0.000	    0.000	   -0.000	   -0.000
  322.622	  333.768	-1233.668	   -0.028	   20.581	    0.000	    0.000	    0.000	   -0.000	   -0.000
  346.343	  330.221	-1233.698	   -0.028	   23.721	   -3.547	   -0.030	    0.000	   -3.547	 -149.541
  366.671	  332.349	-1233.680	   -0.028	   20.328	    2.128	    0.018	   -0.000	    2.128	  104.709
  386.969	  329.511	-1233.704	   -0.028	   20.298	   -2.838	   -0.024	    0.001	   -2.838	 -139.819
  403.564	  329.511	-1233.704	   -0.028	   16.595	    0.000	    0.000	    0.000	   -0.000	   -0.000
  423.747	  324.374	-1242.667	   -0.001	   20.183	   -5.137	   -8.963	    0.027	  -10.331	 -511.862
  445.984	  327.383	-1233.722	   -0.027	   22.237	    3.009	    8.945	   -0.027	    9.437	  424.387
  466.535	  329.511	-1233.704	   -0.027	   20.551	    2.129	    0.018	   -0.000	    2.129	  103.592
  485.621	  333.059	-1233.674	   -0.028	   19.086	    3.547	    0.030	   -0.001	    3.547	  185.867
  503.691	  333.059	-1233.674	   -0.028	   18.070	    0.000	    0.000	    0.000	   -0.000	   -0.000
  525.757	  328.092	-1233.716	   -0.027	   22.066	   -4.967	   -0.042	    0.001	   -4.967	 -225.086
  545.054	  332.349	-1233.680	   -0.028	   19.297	    4.257	    0.036	   -0.000	    4.257	  220.618
  565.736	  327.215	-1242.668	   -0.001	   20.682	   -5.134	   -8.988	    0.027	  -10.351	 -500.502
  583.784	  327.215	-1242.668	   -0.001	   18.048	    0.000	    0.000	    0.000	   -0.000	   -0.000
  603.648	  330.929	-1233.679	   -0.028	   19.864	    3.713	    8.989	   -0.027	    9.726	  489.620
  626.237	  329.511	-1233.704	   -0.028	   22.589	   -1.417	   -0.025	    0.000	   -1.417	  -62.744
  646.389	  324.374	-1242.667	   -0.001	   20.152	   -5.137	   -8.963	    0.027	  -10.331	 -512.643
  665.278	  332.349	-1233.680	   -0.028	   18.889	    7.975	    8.987	   -0.027	   12.015	  636.107
  683.765	  332.349	-1233.680	   -0.028	   18.487	    0.000	    0.000	    0.000	   -0.000	   -0.000
  705.776	  332.349	-1233.680	   -0.028	   22.011	    0.000	    0.000	   -0.000	   -0.000	   -0.000
  724.913	  332.349	-1233.680	   -0.028	   19.137	    0.000	    0.000	    0.000	   -0.000	   -0.000
  742.907	  332.349	-1233.680	   -0.028	   17.994	    0.000	    0.000	    0.000	   -0.000	   -0.000
  766.147	  333.768	-1233.668	   -0.028	   23.240	    1.419	    0.012	   -0.000	    1.419	   61.051
