     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
     1.09	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.11	   670.64	   707.16	    -0.72	     0.02	   -11.35	    32.67	    -2.29	   -34.59	 -1607.13
     1.13	   670.64	   707.16	    -0.35	     0.02	     0.00	     0.00	     0.36	    -0.00	    -0.00
     1.15	   670.64	   707.16	    -0.35	     0.02	     0.00	     0.00	    -0.00	    -0.00	    -0.00
     1.17	   768.62	   711.85	    -2.81	     0.02	    97.97	     4.69	    -2.46	    98.08	  4402.08
     1.19	   768.62	   711.85	    -2.81	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.21	   670.63	   708.55	    -0.47	     0.02	   -97.98	    -3.30	     2.34	   -98.04	 -4944.78
     1.23	   670.64	   707.16	    -0.48	     0.02	     0.01	    -1.39	    -0.01	     1.39	    69.72
     1.25	   717.19	   708.80	    -1.05	     0.02	    46.55	     1.64	    -0.57	    46.58	  2317.70
     1.27	   717.19	   708.80	    -1.05	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.29	   717.19	   708.80	    -1.05	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.31	   717.19	   708.80	    -1.05	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.33	   717.19	   708.80	    -1.05	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.35	   669.95	   707.15	    -0.02	     0.02	   -47.24	    -1.65	     1.04	   -47.27	 -2102.24
     1.37	   682.00	   674.49	     1.57	     0.02	    12.05	   -32.67	     1.58	    34.82	  1697.43
     1.39	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.41	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.43	   670.64	   707.16	    -0.67	     0.02	   -11.35	    32.67	    -2.23	   -34.59	 -1533.51
     1.45	   670.65	   705.77	    -0.31	     0.02	     0.01	    -1.39	     0.35	     1.39	    75.62
     1.47	   669.95	   707.15	    -0.58	     0.02	    -0.70	     1.39	    -0.27	    -1.56	   -75.32
     1.49	   669.95	   707.15	    -0.58	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.51	   670.64	   707.16	     0.25	     0.02	     0.69	     0.00	     0.83	     0.69	    34.75
     1.53	   670.64	   707.16	     0.25	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.55	   670.64	   707.16	     0.25	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.57	   682.00	   674.49	     1.57	     0.02	    11.35	   -32.67	     1.32	    34.59	  1644.01
     1.59	   669.95	   707.15	    -0.07	     0.02	   -12.05	    32.67	    -1.64	   -34.82	 -1688.05
     1.61	   669.95	   707.15	    -0.21	     0.02	     0.00	     0.00	    -0.14	    -0.00	    -0.00
     1.63	   682.00	   674.49	     1.57	     0.02	    12.05	   -32.67	     1.78	    34.82	  1645.52
     1.65	   681.98	   676.58	     2.13	     0.02	    -0.01	     2.09	     0.57	    -2.09	   -99.89
     1.67	   681.98	   676.58	     2.13	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.69	   681.97	   677.97	     2.19	     0.02	    -0.01	     1.39	     0.06	    -1.39	   -69.68
     1.71	   682.00	   674.49	     1.57	     0.02	     0.02	    -3.48	    -0.62	     3.48	   165.28
     1.73	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.75	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.77	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.79	   669.95	   707.15	    -0.29	     0.02	   -12.05	    32.67	    -1.85	   -34.82	 -1607.00
     1.81	   682.00	   674.49	     1.57	     0.02	    12.05	   -32.67	     1.85	    34.82	  1739.13
     1.83	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.85	   682.00	   674.49	     1.09	     0.02	     0.00	     0.00	    -0.48	    -0.00	    -0.00
     1.87	   682.00	   674.49	     1.09	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.89	   670.64	   707.16	    -0.56	     0.02	   -11.35	    32.67	    -1.65	   -34.59	 -1656.38
     1.91	   670.64	   707.16	    -0.63	     0.02	     0.00	     0.00	    -0.06	    -0.00	    -0.00
     1.93	   670.64	   707.16	    -0.30	     0.02	     0.00	     0.00	     0.33	    -0.00	    -0.00
     1.95	   670.64	   707.16	    -0.30	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.97	   670.64	   707.16	    -0.30	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.99	   670.64	   707.16	    -0.30	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     2.01	   682.00	   674.49	     1.57	     0.02	    11.35	   -32.67	     1.86	    34.59	  1591.96
     2.03	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	    -0.00	    -0.00	    -0.00
     2.05	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     2.07	   682.00	   674.49	     0.72	     0.02	     0.00	     0.00	    -0.84	    -0.00	    -0.00
     2.09	   669.25	   707.15	    -0.61	     0.02	   -12.74	    32.66	    -1.34	   -35.06	 -1694.34
     2.12	   669.95	   707.15	     0.09	     0.02	     0.70	     0.00	     0.70	     0.70	    32.36
     2.14	   670.64	   707.16	    -0.57	     0.02	     0.69	     0.00	    -0.66	     0.69	    32.74
     2.15	   670.64	   707.16	    -0.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     2.17	   719.72	   650.27	     1.35	     0.02	    49.08	   -56.88	     1.93	    75.13	  3703.81
     2.20	   670.64	   707.16	    -0.43	     0.02	   -49.08	    56.88	    -1.79	   -75.13	 -3500.02
     2.22	   669.95	   707.15	     0.12	     0.02	    -0.69	    -0.00	     0.55	    -0.69	   -33.84
     2.24	   670.64	   707.16	    -0.71	     0.02	     0.69	     0.00	    -0.83	     0.69	    34.06
     2.25	   670.64	   707.16	    -0.71	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     2.28	   670.64	   707.16	    -0.45	     0.02	     0.00	     0.00	     0.26	    -0.00	    -0.00
     0.00	     0.00	     0.00	     0.00	     2.27	   -11.35	    32.67	    -2.01	   -29.83	 -2328.95
