     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
    0.000	-1746.036	  307.868	    0.027	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
   19.017	-1746.036	  307.868	    0.027	   19.017	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
   37.198	-1746.036	  307.868	    0.027	   18.181	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
   57.522	-1746.036	  307.868	    0.027	   20.324	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
   78.247	-1746.036	  307.868	    0.027	   20.725	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
   98.508	-1747.426	  307.847	    0.027	   20.261	   -1.391	   -0.021	   -0.000	   -1.391	  -68.649	   -0.014
  118.518	-1746.036	  307.868	    0.027	   20.010	    1.391	    0.021	    0.000	    1.391	   69.511	    0.014
  139.277	-1747.442	  309.239	    0.004	   20.759	   -1.407	    1.371	   -0.024	   -1.965	  -94.634	   -1.136
  160.132	-1747.442	  309.239	    0.004	   20.855	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  177.110	-1747.442	  309.239	    0.004	   16.978	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  197.227	-1747.442	  309.239	    0.004	   20.117	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  218.231	-1747.442	  309.239	    0.004	   21.004	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  238.241	-1747.442	  309.239	    0.004	   20.010	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  258.234	-1747.442	  309.239	    0.004	   19.993	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  277.219	-1747.442	  309.239	    0.004	   18.985	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  297.976	-1747.442	  309.239	    0.004	   20.757	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  319.929	-1747.442	  309.239	    0.004	   21.953	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  339.638	-1747.426	  307.847	    0.027	   19.709	    0.016	   -1.392	    0.023	    1.392	   70.649	    1.183
  361.198	-1747.426	  307.847	    0.027	   21.560	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  378.480	-1747.426	  307.847	    0.027	   17.282	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  400.196	-1747.426	  307.847	    0.027	   21.716	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  420.307	-1747.426	  307.847	    0.027	   20.111	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  441.423	-1747.426	  307.847	    0.027	   21.116	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  460.510	-1747.426	  307.847	    0.027	   19.087	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  479.958	-1747.457	  310.633	   -0.020	   19.448	   -0.031	    2.786	   -0.047	   -2.786	 -143.266	   -2.398
  498.516	-1747.457	  310.633	   -0.020	   18.558	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  518.567	-1747.457	  310.633	   -0.020	   20.051	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  538.618	-1747.457	  310.633	   -0.020	   20.051	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  561.334	-1747.426	  307.847	    0.027	   22.716	    0.031	   -2.786	    0.047	    2.786	  122.654	    2.053
  578.456	-1747.426	  307.847	    0.027	   17.122	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  599.469	-1747.426	  307.847	    0.027	   21.013	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  620.462	-1747.426	  307.847	    0.027	   20.993	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  641.184	-1747.426	  307.847	    0.027	   20.722	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
    0.000	    0.000	    0.000	    0.000	  641.184	   -1.391	   -0.021	   -0.000	   -0.572	  -43.736	   -0.299
