     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.00	  -536.48	   587.74	     0.67	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.02	  -537.86	   587.73	     0.66	     0.02	    -1.38	    -0.01	    -0.01	    -1.38	   -68.14
     0.04	  -537.86	   587.73	     0.66	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.06	  -536.48	   587.74	     0.65	     0.02	     1.38	     0.01	    -0.00	     1.38	    68.41
     0.08	  -536.46	   586.35	     0.69	     0.02	     0.02	    -1.39	     0.03	     1.39	    64.27
     0.10	  -536.48	   587.74	     0.67	     0.02	    -0.02	     1.39	    -0.02	    -1.39	   -69.80
     0.12	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.14	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.16	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.18	  -536.48	   587.74	     0.65	     0.02	     0.00	     0.00	    -0.02	    -0.00	    -0.00
     0.20	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.02	    -0.00	    -0.00
     0.22	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.24	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.26	  -536.46	   586.35	     0.69	     0.02	     0.02	    -1.39	     0.02	     1.39	    67.90
     0.28	  -536.48	   587.74	     0.65	     0.02	    -0.02	     1.39	    -0.04	    -1.39	   -68.79
     0.30	  -536.48	   587.74	     0.63	     0.02	     0.00	     0.00	    -0.01	    -0.00	    -0.00
     0.32	  -536.46	   586.35	     0.65	     0.02	     0.02	    -1.39	     0.02	     1.39	    64.79
     0.34	  -536.46	   586.35	     0.65	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.36	  -536.48	   587.74	     0.63	     0.02	    -0.02	     1.39	    -0.02	    -1.39	   -68.67
     0.38	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.04	    -0.00	    -0.00
     0.41	  -536.46	   586.35	     0.69	     0.02	     0.02	    -1.39	     0.02	     1.39	    66.04
     0.42	  -536.46	   586.35	     0.69	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.44	  -536.48	   587.74	     0.66	     0.02	    -0.02	     1.39	    -0.03	    -1.39	   -66.44
     0.46	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.01	    -0.00	    -0.00
     0.48	  -536.46	   586.35	     0.69	     0.02	     0.02	    -1.39	     0.02	     1.39	    69.82
     0.50	  -536.48	   587.74	     0.65	     0.02	    -0.02	     1.39	    -0.03	    -1.39	   -69.25
     0.52	  -536.48	   587.74	     0.65	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.54	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.02	    -0.00	    -0.00
     0.56	  -536.48	   587.74	     0.65	     0.02	     0.00	     0.00	    -0.02	    -0.00	    -0.00
     0.58	  -536.46	   586.35	     0.69	     0.02	     0.02	    -1.39	     0.04	     1.39	    69.88
     0.60	  -536.48	   587.74	     0.67	     0.02	    -0.02	     1.39	    -0.02	    -1.39	   -69.08
     0.62	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.64	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.67	  -536.46	   586.35	     0.69	     0.02	     0.02	    -1.39	     0.02	     1.39	    66.79
     0.69	  -536.49	   588.43	     0.66	     0.02	    -0.03	     2.08	    -0.03	    -2.08	  -101.38
     0.70	  -536.49	   588.43	     0.66	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.72	  -536.46	   586.35	     0.67	     0.02	     0.03	    -2.08	     0.01	     2.08	   103.34
     0.74	  -536.48	   587.74	     0.63	     0.02	    -0.02	     1.39	    -0.04	    -1.39	   -65.95
     0.76	  -536.46	   586.35	     0.69	     0.02	     0.02	    -1.39	     0.06	     1.39	    68.63
     0.78	  -536.48	   587.74	     0.67	     0.02	    -0.02	     1.39	    -0.02	    -1.39	   -69.29
     0.80	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.83	  -536.46	   586.35	     0.67	     0.02	     0.02	    -1.39	    -0.00	     1.39	    63.79
     0.85	  -536.48	   587.74	     0.67	     0.02	    -0.02	     1.39	     0.00	    -1.39	   -69.41
     0.87	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.88	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.90	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.92	  -536.46	   586.35	     0.69	     0.02	     0.02	    -1.39	     0.02	     1.39	    70.16
     0.95	  -536.48	   587.74	     0.67	     0.02	    -0.02	     1.39	    -0.02	    -1.39	   -63.22
     0.96	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.98	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.00	  -536.46	   586.35	     0.69	     0.02	     0.02	    -1.39	     0.02	     1.39	    64.99
     1.02	  -536.48	   587.74	     0.67	     0.02	    -0.02	     1.39	    -0.02	    -1.39	   -68.67
     1.05	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.07	  -536.48	   587.74	     0.66	     0.02	     0.00	     0.00	    -0.01	    -0.00	    -0.00
     1.08	  -536.48	   587.74	     0.66	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.11	  -536.46	   586.35	     0.69	     0.02	     0.02	    -1.39	     0.03	     1.39	    66.19
     1.13	  -536.48	   587.74	     0.66	     0.02	    -0.02	     1.39	    -0.03	    -1.39	   -67.91
     1.15	  -536.46	   586.35	     0.67	     0.02	     0.02	    -1.39	     0.00	     1.39	    67.01
     1.17	  -536.48	   587.74	     0.66	     0.02	    -0.02	     1.39	    -0.00	    -1.39	   -69.73
     1.18	  -536.48	   587.74	     0.66	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.21	  -536.46	   586.35	     0.69	     0.02	     0.02	    -1.39	     0.03	     1.39	    63.46
     1.23	  -536.48	   587.74	     0.63	     0.02	    -0.02	     1.39	    -0.05	    -1.39	   -68.03
     1.25	  -536.46	   586.35	     0.67	     0.02	     0.02	    -1.39	     0.03	     1.39	    70.28
     1.26	  -536.46	   586.35	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.28	  -536.48	   587.74	     0.67	     0.02	    -0.02	     1.39	     0.00	    -1.39	   -69.13
     1.30	  -536.46	   586.35	     0.67	     0.02	     0.02	    -1.39	    -0.00	     1.39	    67.35
     1.32	  -536.46	   586.35	     0.69	     0.02	     0.00	     0.00	     0.02	    -0.00	    -0.00
     1.35	  -536.48	   587.74	     0.65	     0.02	    -0.02	     1.39	    -0.04	    -1.39	   -64.82
     1.36	  -536.48	   587.74	     0.65	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.38	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.02	    -0.00	    -0.00
     1.41	  -536.48	   587.74	     0.63	     0.02	     0.00	     0.00	    -0.04	    -0.00	    -0.00
     1.43	  -536.49	   588.43	     0.63	     0.02	    -0.01	     0.69	    -0.01	    -0.69	   -34.08
     1.45	  -536.48	   587.74	     0.67	     0.02	     0.01	    -0.69	     0.05	     0.69	    33.88
     1.46	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.49	  -536.48	   587.74	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.51	  -536.46	   586.35	     0.67	     0.02	     0.02	    -1.39	    -0.00	     1.39	    68.99
     1.53	  -536.48	   587.74	     0.66	     0.02	    -0.02	     1.39	    -0.01	    -1.39	   -66.01
     1.54	  -536.48	   587.74	     0.66	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
