     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
    0.000	-1747.442	  309.239	    0.004	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
   19.504	-1747.442	  309.239	    0.004	   19.504	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
   37.973	-1747.426	  307.847	    0.027	   18.469	    0.016	   -1.392	    0.023	    1.392	   75.393	    1.262
   56.841	-1747.442	  309.239	    0.004	   18.868	   -0.016	    1.392	   -0.023	   -1.392	  -73.797	   -1.235
   77.574	-1747.442	  309.239	    0.004	   20.733	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
   95.499	-1747.442	  309.239	    0.004	   17.925	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  115.662	-1747.442	  309.239	    0.004	   20.163	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  138.100	-1747.426	  307.847	    0.027	   22.438	    0.016	   -1.392	    0.023	    1.392	   62.056	    1.027
  158.778	-1747.441	  309.240	    0.003	   20.678	   -0.015	    1.394	   -0.024	   -1.394	  -67.403	   -1.142
  178.507	-1747.442	  309.239	    0.004	   19.729	   -0.001	   -0.001	    0.001	   -0.002	   -0.092	    0.029
  195.926	-1747.442	  309.239	    0.004	   17.419	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  216.816	-1747.426	  307.847	    0.027	   20.890	    0.016	   -1.392	    0.023	    1.392	   66.655	    1.116
  237.130	-1747.442	  309.239	    0.004	   20.314	   -0.016	    1.392	   -0.023	   -1.392	  -68.545	   -1.148
  257.970	-1746.043	  308.565	    0.015	   20.840	    1.399	   -0.674	    0.012	    1.553	   74.542	    0.559
  277.381	-1747.442	  309.239	    0.004	   19.411	   -1.399	    0.674	   -0.012	   -1.553	  -80.030	   -0.600
  295.705	-1747.442	  309.239	    0.004	   18.324	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  316.093	-1747.441	  309.240	    0.004	   20.388	    0.001	    0.001	   -0.000	    0.002	    0.089	   -0.001
  337.708	-1747.442	  309.239	    0.004	   21.615	   -0.001	   -0.001	    0.001	   -0.002	   -0.084	    0.024
  357.794	-1747.450	  309.936	   -0.008	   20.086	   -0.007	    0.697	   -0.012	   -0.697	  -34.695	   -0.606
  375.643	-1747.450	  309.936	   -0.008	   17.849	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  395.912	-1747.442	  309.239	    0.004	   20.269	    0.007	   -0.697	    0.012	    0.697	   34.382	    0.600
  416.966	-1746.036	  307.868	    0.027	   21.054	    1.407	   -1.371	    0.023	    1.965	   93.308	    1.097
  437.122	-1746.036	  307.868	    0.027	   20.156	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
