     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.02	   670.64	   707.16	    -0.83	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.02	   670.64	   707.16	    -0.83	     0.01	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.04	   670.64	   707.16	    -0.92	     0.02	     0.00	     0.00	    -0.09	    -0.00	    -0.00
     0.06	   670.64	   707.16	    -0.58	     0.02	     0.00	     0.00	     0.34	    -0.00	    -0.00
     0.08	   670.63	   708.55	    -0.56	     0.02	    -0.01	     1.39	     0.02	    -1.39	   -68.73
     0.10	   670.63	   708.55	    -0.56	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.12	   670.64	   707.16	    -0.74	     0.02	     0.01	    -1.39	    -0.18	     1.39	    66.21
     0.14	   670.64	   707.16	    -0.62	     0.02	     0.00	     0.00	     0.13	    -0.00	    -0.00
     0.16	   670.64	   707.16	    -0.62	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.18	   670.64	   707.16	    -0.62	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.20	   682.00	   674.49	     0.81	     0.02	    11.35	   -32.67	     1.43	    34.59	  1599.82
     0.22	   636.47	   725.06	     0.08	     0.02	   -45.52	    50.58	    -0.74	   -68.05	 -3357.20
     0.24	   682.00	   674.49	     0.79	     0.02	    45.52	   -50.58	     0.71	    68.05	  3357.67
     0.26	   669.95	   707.15	    -0.23	     0.02	   -12.05	    32.67	    -1.02	   -34.82	 -1704.90
     0.28	   669.95	   707.15	    -0.23	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.30	   682.00	   674.49	     1.57	     0.02	    12.05	   -32.67	     1.80	    34.82	  1691.57
     0.32	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.34	   669.95	   707.15	     0.22	     0.02	   -12.05	    32.67	    -1.34	   -34.82	 -1718.10
     0.36	   682.00	   674.49	     0.65	     0.02	    12.05	   -32.67	     0.43	    34.82	  1738.86
     0.38	   682.00	   674.49	     0.65	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.40	   682.00	   674.49	     0.65	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.42	   670.64	   707.16	    -0.62	     0.02	   -11.35	    32.67	    -1.27	   -34.59	 -1602.72
     0.44	   757.38	   727.12	    -2.65	     0.02	    86.74	    19.96	    -2.03	    89.00	  4304.04
     0.46	   670.64	   707.16	    -0.38	     0.02	   -86.74	   -19.96	     2.27	   -89.00	 -4132.20
     0.48	   670.64	   707.16	    -0.38	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.50	   761.65	   713.90	    -2.77	     0.02	    91.01	     6.74	    -2.40	    91.25	  4375.04
     0.52	   761.65	   713.90	    -2.77	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.54	   761.65	   713.90	    -2.77	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.56	   670.64	   707.16	    -0.40	     0.02	   -91.01	    -6.74	     2.37	   -91.25	 -4354.79
     0.58	   669.95	   707.15	    -0.12	     0.02	    -0.69	    -0.00	     0.28	    -0.69	   -34.67
     0.60	   669.95	   707.15	    -0.12	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.62	   669.95	   707.15	    -0.12	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.64	   669.95	   707.15	    -0.12	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.66	   682.00	   674.49	     1.57	     0.02	    12.05	   -32.67	     1.69	    34.82	  1696.60
     0.68	   670.64	   707.16	    -0.64	     0.02	   -11.35	    32.67	    -2.20	   -34.59	 -1686.16
     0.71	   682.00	   674.49	     1.57	     0.02	    11.35	   -32.67	     2.20	    34.59	  1463.88
     0.73	   669.95	   707.15	     0.10	     0.02	   -12.05	    32.67	    -1.46	   -34.82	 -1701.64
     0.75	   670.64	   707.16	    -0.61	     0.02	     0.69	     0.00	    -0.71	     0.69	    35.99
     0.76	   670.64	   707.16	    -0.61	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.78	   682.00	   674.49	     0.81	     0.02	    11.35	   -32.67	     1.42	    34.59	  1677.41
     0.81	   670.64	   707.16	    -0.40	     0.02	   -11.35	    32.67	    -1.21	   -34.59	 -1707.24
     0.83	   669.95	   707.15	     0.08	     0.02	    -0.69	    -0.00	     0.48	    -0.69	   -34.18
     0.85	   669.95	   707.15	     0.08	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.86	   669.95	   707.15	     0.08	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.88	   669.95	   707.15	     0.08	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.90	   669.95	   707.15	     0.08	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.93	   682.00	   674.49	     1.57	     0.02	    12.05	   -32.67	     1.49	    34.82	  1491.55
     0.94	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.97	   670.64	   707.16	    -0.75	     0.02	   -11.35	    32.67	    -2.32	   -34.59	 -1707.82
     0.99	   670.64	   707.16	    -0.62	     0.02	     0.00	     0.00	     0.13	    -0.00	    -0.00
     1.01	   682.00	   674.49	     1.57	     0.02	    11.35	   -32.67	     2.19	    34.59	  1655.91
     1.03	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	    -0.00	    -0.00	    -0.00
     1.05	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.07	   670.64	   707.16	    -0.61	     0.02	   -11.35	    32.67	    -2.18	   -34.59	 -1718.77
     1.09	   670.64	   707.16	    -0.53	     0.02	     0.00	     0.00	     0.08	    -0.00	    -0.00
     1.11	   670.64	   707.86	    -0.63	     0.02	    -0.00	     0.70	    -0.10	    -0.70	   -33.69
     1.12	   670.64	   707.86	    -0.63	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.15	   665.42	   659.07	     0.79	     0.02	    -5.22	   -48.79	     1.42	   -49.07	 -2406.78
     1.17	   670.64	   707.16	    -0.35	     0.02	     5.23	    48.09	    -1.14	    48.37	  2122.17
     1.19	   670.64	   707.16	    -0.43	     0.02	     0.00	     0.00	    -0.08	    -0.00	    -0.00
     1.21	   682.00	   674.49	     1.57	     0.02	    11.35	   -32.67	     1.99	    34.59	  1739.33
     1.23	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.25	   670.64	   707.16	    -0.54	     0.02	   -11.35	    32.67	    -2.11	   -34.59	 -1683.05
     1.27	   682.00	   674.49	     1.57	     0.02	    11.35	   -32.67	     2.11	    34.59	  1553.70
     1.29	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.31	   670.64	   707.16	    -0.60	     0.02	   -11.35	    32.67	    -2.17	   -34.59	 -1709.35
     1.33	   670.64	   707.16	    -0.60	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.35	   761.03	   704.15	    -2.86	     0.02	    90.38	    -3.01	    -2.25	    90.43	  4369.85
     1.37	   669.95	   707.15	     0.11	     0.02	   -91.08	     3.01	     2.97	   -91.13	 -4624.61
     1.39	   682.00	   674.49	     1.57	     0.02	    12.05	   -32.67	     1.46	    34.82	  1619.57
     1.41	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.43	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.45	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.47	   682.00	   674.49	     1.57	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.49	   669.95	   707.15	     0.12	     0.02	   -12.05	    32.67	    -1.45	   -34.82	 -1698.57
     1.51	   669.95	   707.15	     0.12	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.53	   669.95	   707.15	     0.12	     0.01	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.00	     0.00	     0.00	     0.00	     1.51	    -0.69	    -0.00	     0.95	    -2.55	 -1125.98
