     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
    0.000	   36.666	  875.190	   -1.553	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
   19.857	   38.076	  875.196	   -1.577	   19.857	    1.410	    0.006	   -0.024	    1.410	   71.025
   39.767	   38.081	  874.498	   -1.577	   19.910	    0.005	   -0.698	   -0.000	    0.698	   35.058
   60.858	   38.076	  875.196	   -0.666	   21.091	   -0.005	    0.698	    0.911	   -0.698	  -33.095
   79.744	   38.076	  875.196	   -0.666	   18.886	    0.000	    0.000	    0.000	   -0.000	   -0.000
  101.642	   36.657	  876.587	   -0.677	   21.898	   -1.419	    1.391	   -0.011	   -1.987	  -90.754
  122.457	   26.960	  845.821	    0.593	   20.815	   -9.696	  -30.766	    1.270	  -32.258	-1549.749
  142.139	   26.258	  845.119	    0.586	   19.682	   -0.702	   -0.702	   -0.007	   -0.993	  -50.454
  159.758	   26.258	  845.119	    0.586	   17.619	    0.000	    0.000	    0.000	   -0.000	   -0.000
  180.343	   26.258	  845.119	    0.702	   20.585	    0.000	    0.000	    0.116	   -0.000	   -0.000
  200.020	   37.362	  876.590	   -0.762	   19.677	   11.104	   31.471	   -1.464	   33.372	 1695.998
  220.819	   26.964	  845.123	    0.695	   20.799	  -10.398	  -31.467	    1.456	  -33.141	-1593.392
  241.387	   26.258	  845.119	    0.759	   20.568	   -0.706	   -0.004	    0.064	   -0.706	  -34.327
  259.673	   26.258	  845.119	    0.759	   18.286	    0.000	    0.000	    0.000	   -0.000	   -0.000
  281.175	   37.371	  875.193	   -1.541	   21.502	   11.113	   30.074	   -2.300	   32.062	 1491.093
  302.919	   36.661	  875.889	   -1.553	   21.744	   -0.710	    0.696	   -0.012	   -0.994	  -45.700
  323.181	   38.081	  874.498	   -1.553	   20.262	    1.419	   -1.391	    0.000	    1.987	   98.069
  339.589	   38.081	  874.498	   -1.553	   16.408	    0.000	    0.000	    0.000	   -0.000	   -0.000
  359.825	   36.657	  876.587	   -1.553	   20.236	   -1.424	    2.089	   -0.000	   -2.528	 -124.936
  380.614	   37.371	  875.193	   -1.565	   20.789	    0.714	   -1.394	   -0.012	    1.566	   75.344
  399.922	   37.371	  875.193	   -0.712	   19.308	    0.000	    0.000	    0.853	   -0.000	   -0.000
  420.646	   37.362	  876.590	   -0.744	   20.724	   -0.009	    1.397	   -0.032	   -1.397	  -67.410
  439.990	   37.362	  876.590	   -0.744	   19.344	    0.000	    0.000	    0.000	   -0.000	   -0.000
  460.014	   26.267	  843.722	    0.574	   20.024	  -11.095	  -32.868	    1.318	  -34.690	-1732.417
  481.617	   36.666	  875.190	   -1.553	   21.603	   10.399	   31.468	   -2.127	   33.142	 1534.135
  503.295	   28.404	  840.938	    0.723	   21.678	   -8.262	  -34.253	    2.276	  -35.235	-1625.372
  523.609	   26.244	  847.215	    0.755	   20.314	   -2.160	    6.277	    0.032	   -6.638	 -326.775
  542.414	   26.244	  847.215	    0.755	   18.805	    0.000	    0.000	    0.000	   -0.000	   -0.000
  563.065	   37.353	  877.986	   -1.565	   20.651	   11.108	   30.772	   -2.320	   32.715	 1584.188
  582.527	   39.470	  878.694	   -1.977	   19.462	    2.117	    0.708	   -0.412	    2.232	  114.704
  602.614	   36.657	  876.587	   -1.530	   20.087	   -2.813	   -2.107	    0.447	   -3.515	 -174.972
  623.679	   38.072	  875.895	   -1.576	   21.065	    1.415	   -0.692	   -0.047	    1.575	   74.776
  642.720	   38.072	  875.895	   -1.576	   19.041	    0.000	    0.000	    0.000	   -0.000	   -0.000
  662.841	   36.657	  876.587	   -0.693	   20.121	   -1.415	    0.692	    0.883	   -1.575	  -78.283
  682.895	   26.258	  845.119	    0.622	   20.054	  -10.399	  -31.468	    1.315	  -33.142	-1652.635
  702.876	   36.657	  876.587	   -0.619	   19.981	   10.399	   31.468	   -1.241	   33.142	 1658.643
  724.036	   36.666	  875.190	   -1.552	   21.160	    0.009	   -1.397	   -0.933	    1.397	   66.021
  743.267	   36.666	  875.190	   -1.552	   19.231	    0.000	    0.000	    0.000	   -0.000	   -0.000
  764.702	   36.666	  875.190	   -0.712	   21.435	    0.000	    0.000	    0.840	   -0.000	   -0.000
  786.087	   36.657	  876.587	   -0.695	   21.385	   -0.009	    1.397	    0.017	   -1.397	  -65.326
    0.000	    0.000	    0.000	    0.000	  786.087	   -0.009	    1.397	    0.858	  -15.595	 -746.543
