     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
    0.000	-1747.442	  309.239	    0.004	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
    6.286	-1747.457	  310.633	   -0.020	    6.286	   -0.015	    1.394	   -0.023	   -1.394	 -221.732	   -3.711
   25.251	-1747.457	  310.633	   -0.020	   18.965	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
   47.586	  327.359	-1235.180	   -0.034	   22.335	 2074.817	-1545.813	   -0.014	 2587.354	115842.789	   -0.622
   65.793	-1747.441	  309.240	    0.004	   18.207	-2074.801	 1544.421	    0.037	-2586.510	-142062.547	    2.043
   85.061	-1747.441	  309.240	    0.004	   19.268	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  105.848	-1747.441	  309.240	    0.004	   20.787	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  124.271	-1747.441	  309.240	    0.004	   18.423	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  149.261	-1747.457	  310.633	    0.854	   24.990	   -0.016	    1.392	    0.851	   -1.392	  -55.720	   34.044
  165.751	-1747.457	  310.633	    0.854	   16.490	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  183.749	-1747.457	  310.633	    0.854	   17.998	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  205.110	-1747.457	  310.633	    0.854	   21.361	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  226.833	-1747.457	  310.633	   -0.043	   21.723	    0.000	    0.000	   -0.897	   -0.000	   -0.000	  -41.307
  244.521	-1747.457	  310.633	   -0.043	   17.688	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  265.106	-1746.051	  309.262	    0.003	   20.585	    1.407	   -1.371	    0.046	    1.965	   95.434	    2.249
  283.816	-1746.051	  309.262	    0.003	   18.710	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  303.903	-1746.051	  309.262	    0.003	   20.087	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  324.049	-1746.051	  309.262	    0.003	   20.146	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  345.602	-1746.051	  309.262	    0.003	   21.553	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  366.557	-1746.051	  309.262	    0.003	   20.955	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  385.234	-1746.051	  309.262	    0.003	   18.677	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  405.365	-1746.051	  309.262	    0.003	   20.131	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  426.668	-1747.426	  307.847	    0.027	   21.303	   -1.376	   -1.415	    0.024	   -1.973	  -92.638	    1.108
  445.686	-1747.426	  307.847	    0.027	   19.018	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  465.804	-1747.426	  307.847	    0.027	   20.118	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  486.303	-1747.426	  307.847	    0.027	   20.499	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  507.938	-1747.457	  310.633	    0.828	   21.635	   -0.031	    2.786	    0.802	   -2.786	 -128.782	   37.047
  526.707	-1747.457	  310.633	    0.828	   18.769	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  548.618	-1746.036	  307.868	    0.027	   21.911	    1.422	   -2.765	   -0.801	    3.109	  141.895	  -36.568
  565.741	-1746.036	  307.868	    0.027	   17.123	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  586.254	-1746.036	  307.868	    0.027	   20.513	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  608.065	-1746.036	  307.868	    0.027	   21.811	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  625.756	-1746.036	  307.868	    0.027	   17.691	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  645.810	-1746.036	  307.868	    0.027	   20.054	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  667.334	-1746.036	  307.868	    0.027	   21.524	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  687.493	-1746.036	  307.868	    0.027	   20.159	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  707.440	-1746.036	  307.868	    0.027	   19.947	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  727.520	-1746.036	  307.868	    0.027	   20.080	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  747.839	-1746.036	  307.868	    0.027	   20.319	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  770.101	-1746.036	  307.868	    0.027	   22.262	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  789.306	-1746.036	  307.868	    0.027	   19.205	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  810.309	-1747.426	  307.847	    0.027	   21.003	   -1.391	   -0.021	   -0.000	   -1.391	  -66.224	   -0.013
  829.572	-1747.426	  307.847	    0.027	   19.263	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  850.800	-1746.036	  307.868	    0.027	   21.228	    1.391	    0.021	    0.000	    1.391	   65.523	    0.013
  869.574	-1746.036	  307.868	    0.027	   18.774	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  889.494	-1746.036	  307.868	    0.027	   19.920	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  910.891	-1746.036	  307.868	    0.027	   21.397	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  930.969	-1746.036	  307.868	    0.027	   20.078	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  952.494	-1746.051	  309.262	    0.003	   21.525	   -0.015	    1.394	   -0.024	   -1.394	  -64.752	   -1.137
  973.369	-1746.036	  307.868	    0.027	   20.875	    0.015	   -1.394	    0.024	    1.394	   66.768	    1.172
  993.470	-1746.036	  307.868	    0.027	   20.101	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1011.196	-1746.036	  307.868	    0.027	   17.726	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1044.064	-1746.036	  307.868	    0.027	   32.868	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1050.866	-1746.036	  307.868	    0.027	    6.802	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1071.075	-1746.036	  307.868	    0.027	   20.209	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1091.455	-1746.036	  307.868	    0.027	   20.380	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1111.560	-1746.036	  307.868	    0.027	   20.105	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1131.946	-1746.036	  307.868	    0.027	   20.386	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1151.565	-1746.036	  307.868	    0.027	   19.619	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1173.500	-1747.434	  308.544	    0.015	   21.935	   -1.398	    0.676	   -0.012	   -1.553	  -70.798	   -0.545
 1194.285	-1747.426	  307.847	    0.027	   20.785	    0.007	   -0.697	    0.012	    0.697	   33.528	    0.561
 1213.554	-1747.426	  307.847	    0.027	   19.269	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1234.598	-1747.426	  307.847	    0.027	   21.044	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1255.592	-1746.036	  307.868	    0.027	   20.994	    1.391	    0.021	    0.000	    1.391	   66.253	    0.013
 1275.759	-1745.370	  310.666	   -0.442	   20.167	    0.666	    2.798	   -0.470	    2.876	  142.606	  -23.284
 1295.787	-1747.457	  310.633	   -0.020	   20.028	   -2.087	   -0.033	    0.423	   -2.088	 -104.231	   21.103
 1316.960	-1747.457	  310.633	   -0.020	   21.173	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1334.681	-1747.457	  310.633	   -0.020	   17.721	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1355.492	-1747.457	  310.633	   -0.020	   20.811	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1375.857	-1747.457	  310.633	   -0.020	   20.365	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1395.100	-1747.457	  310.633	   -0.020	   19.243	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1421.782	-1746.036	  307.868	    0.027	   26.682	    1.422	   -2.765	    0.047	    3.109	  116.523	    1.758
 1435.788	-1746.036	  307.868	    0.027	   14.006	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1454.486	-1746.036	  307.868	    0.027	   18.698	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1474.644	-1746.036	  307.868	    0.027	   20.158	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1494.890	-1746.036	  307.868	    0.027	   20.246	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1515.038	-1746.036	  307.868	    0.027	   20.148	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1534.680	-1746.036	  307.868	    0.027	   19.642	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1555.270	-1746.036	  307.868	    0.027	   20.590	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1577.446	-1745.848	  291.155	    0.837	   22.176	    0.187	  -16.713	    0.810	   16.714	  753.708	   36.520
 1597.445	-1747.426	  307.847	    0.027	   19.999	   -1.578	   16.692	   -0.810	  -16.767	 -838.379	  -40.510
 1616.193	-1747.426	  307.847	    0.027	   18.748	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1636.309	-1747.434	  308.544	    0.015	   20.116	   -0.007	    0.697	   -0.012	   -0.697	  -34.643	   -0.580
 1655.102	-1747.434	  308.544	    0.015	   18.793	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1677.778	-1747.434	  308.544	    0.015	   22.676	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1699.839	-1746.051	  309.262	    0.003	   22.061	    1.383	    0.718	   -0.012	    1.559	   70.645	   -0.541
 1715.049	-1746.051	  309.262	    0.003	   15.210	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1735.188	-1746.051	  309.262	    0.003	   20.139	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1755.933	-1746.051	  309.262	    0.003	   20.745	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1774.982	-1746.051	  309.262	    0.003	   19.049	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1796.318	-1746.051	  309.262	    0.002	   21.336	    0.000	    0.000	   -0.001	   -0.000	   -0.000	   -0.041
 1815.112	-1746.051	  309.262	    0.002	   18.794	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1835.053	-1746.051	  309.262	    0.002	   19.941	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1856.424	-1746.051	  309.262	    0.003	   21.371	    0.000	    0.000	    0.001	   -0.000	   -0.000	    0.041
 1878.234	-1746.051	  309.262	    0.003	   21.810	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1895.059	-1746.051	  309.262	    0.003	   16.825	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1915.126	-1746.051	  309.262	    0.003	   20.067	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1935.037	-1746.051	  309.262	    0.003	   19.911	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1956.017	-1746.051	  309.262	    0.003	   20.980	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1976.653	-1746.051	  309.262	    0.003	   20.636	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 1996.302	-1746.043	  308.565	    0.015	   19.649	    0.008	   -0.697	    0.012	    0.697	   35.468	    0.608
 2015.022	-1746.043	  308.565	    0.015	   18.720	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2035.040	-1746.043	  308.565	    0.015	   20.018	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2058.445	-1746.043	  308.565	    0.015	   23.405	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2079.373	-1746.043	  308.565	    0.015	   20.928	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2099.857	-1747.441	  309.240	    0.004	   20.484	   -1.398	    0.676	   -0.012	   -1.553	  -75.812	   -0.570
 2119.769	-1747.426	  307.847	    0.027	   19.912	    0.015	   -1.394	    0.023	    1.394	   69.996	    1.172
 2140.754	-1747.426	  307.847	    0.027	   20.985	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2159.553	-1747.426	  307.847	    0.027	   18.799	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2181.214	-1747.426	  307.847	    0.027	   21.661	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2198.433	-1747.426	  307.847	    0.027	   17.219	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2218.530	-1747.426	  307.847	    0.027	   20.097	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2254.706	-1747.426	  307.847	    0.027	   36.176	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2258.456	-1747.426	  307.847	    0.027	    3.750	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2279.872	-1747.426	  307.847	    0.027	   21.416	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2299.856	-1747.426	  307.847	    0.027	   19.984	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2320.479	-1747.426	  307.847	    0.027	   20.623	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2339.866	-1747.426	  307.847	    0.027	   19.387	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2361.184	-1746.036	  307.868	    0.027	   21.318	    1.391	    0.021	    0.000	    1.391	   65.246	    0.013
 2382.620	-1746.036	  307.868	    0.027	   21.436	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2399.939	-1746.036	  307.868	    0.027	   17.319	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2420.098	-1746.036	  307.868	    0.027	   20.159	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2443.692	-1747.442	  309.239	    0.004	   23.594	   -1.407	    1.371	   -0.024	   -1.965	  -83.263	   -1.000
 2463.789	-1746.036	  307.868	    0.027	   20.097	    1.407	   -1.371	    0.024	    1.965	   97.751	    1.174
 2481.265	-1746.036	  307.868	    0.027	   17.476	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2501.922	-1747.457	  310.633	   -0.020	   20.657	   -1.422	    2.765	   -0.047	   -3.109	 -150.508	   -2.271
 2522.116	-1747.457	  310.633	   -0.020	   20.194	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
 2539.801	-1747.457	  310.633	   -0.020	   17.685	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
    0.000	    0.000	    0.000	    0.000	 2539.801	   -0.015	    1.394	   -0.023	    2.433	-26385.904	  -12.060
