time 		pos x 		pos y 		angle 		
5.07 		-969.41 		533.45 		0.08 		
5.09 		-969.34 		528.62 		0.15 		
5.1 		-969.34 		528.62 		0.15 		
5.13 		-969.44 		535.53 		0.05 		
5.15 		-969.44 		535.53 		0.05 		
5.16 		-969.44 		535.53 		0.05 		
5.2 		-969.44 		535.53 		0.05 		
5.2 		-969.44 		535.53 		0.05 		
5.22 		-969.44 		535.53 		0.05 		
5.24 		-969.44 		535.53 		0.05 		
5.26 		-969.44 		535.53 		0.05 		
5.29 		-969.34 		528.62 		0.15 		
5.31 		-969.34 		528.62 		0.15 		
5.33 		-969.4 		532.76 		0.09 		
5.35 		-969.4 		532.76 		0.09 		
5.37 		-969.41 		533.45 		0.08 		
5.38 		-969.41 		533.45 		0.08 		
5.4 		-969.4 		532.76 		0.09 		
5.42 		-969.3 		525.85 		0.19 		
5.44 		-968.08 		536.23 		0.04 		
5.47 		-969.38 		531.38 		0.11 		
5.49 		-969.38 		531.38 		0.11 		
5.5 		-968.08 		536.23 		0.04 		
5.52 		-969.3 		525.85 		0.19 		
5.55 		-969.47 		537.6 		0.02 		
5.57 		-969.47 		537.6 		0.02 		
5.58 		-969.47 		537.6 		0.02 		
5.6 		-969.47 		537.6 		0.02 		
5.63 		-969.39 		532.07 		0.1 		
5.65 		-969.36 		530.0 		0.13 		
5.67 		-969.36 		530.0 		0.13 		
5.69 		-969.41 		533.45 		0.08 		
5.7 		-969.41 		533.45 		0.08 		
5.72 		-969.41 		533.45 		0.08 		
5.75 		-969.38 		531.38 		0.11 		
5.77 		-969.38 		531.38 		0.11 		
5.79 		-968.08 		536.23 		0.04 		
5.81 		-968.08 		536.23 		0.04 		
5.83 		-969.45 		536.22 		0.04 		
5.85 		-969.36 		530.0 		0.13 		
5.87 		-969.36 		530.0 		0.13 		
5.89 		-969.38 		531.38 		0.11 		
5.91 		-969.39 		532.07 		0.1 		
5.93 		-969.36 		530.0 		0.13 		
5.95 		-969.36 		530.0 		0.13 		
5.97 		-969.41 		533.45 		0.08 		
5.99 		-969.41 		533.45 		0.08 		
6.0 		-969.41 		533.45 		0.08 		
6.03 		-969.32 		527.23 		0.17 		
6.05 		-968.1 		537.61 		0.02 		
6.07 		-968.1 		537.61 		0.02 		
6.09 		-968.08 		536.23 		0.04 		
6.11 		-968.08 		536.23 		0.04 		
6.13 		-968.08 		536.23 		0.04 		
6.15 		-968.08 		536.23 		0.04 		
6.17 		-968.08 		536.23 		0.04 		
6.19 		-969.36 		530.0 		0.13 		
6.21 		-969.38 		531.38 		0.11 		
6.23 		-969.47 		537.6 		0.02 		
6.25 		-969.47 		537.6 		0.02 		
6.27 		-969.47 		537.6 		0.02 		
6.29 		-969.47 		537.6 		0.02 		
6.31 		-968.08 		536.23 		0.04 		
6.33 		-968.08 		536.23 		0.04 		
6.35 		-968.08 		536.23 		0.04 		
6.37 		-969.32 		527.23 		0.17 		
6.39 		-969.44 		535.53 		0.05 		
6.41 		-969.44 		535.53 		0.05 		
6.43 		-969.44 		535.53 		0.05 		
6.45 		-969.44 		535.53 		0.05 		
6.47 		-969.44 		535.53 		0.05 		
6.49 		-969.44 		535.53 		0.05 		
6.51 		-969.44 		535.53 		0.05 		
6.53 		-969.36 		530.0 		0.13 		
6.55 		-969.32 		527.23 		0.17 		
6.57 		-968.08 		536.23 		0.04 		
6.59 		-968.08 		536.23 		0.04 		
6.61 		-968.08 		536.23 		0.04 		
6.63 		-968.08 		536.23 		0.04 		
6.65 		-969.39 		532.07 		0.1 		
6.67 		-969.39 		532.07 		0.1 		
6.69 		-969.39 		532.07 		0.1 		
6.71 		-969.39 		532.07 		0.1 		
6.73 		-969.39 		532.07 		0.1 		
6.75 		-969.39 		532.07 		0.1 		
6.77 		-969.47 		537.6 		0.02 		
6.79 		-968.08 		536.23 		0.04 		
6.81 		-968.08 		536.23 		0.04 		
6.83 		-968.08 		536.23 		0.04 		
6.85 		-968.08 		536.23 		0.04 		
6.87 		-969.38 		531.38 		0.11 		
6.89 		-969.38 		531.38 		0.11 		
6.91 		-969.4 		532.76 		0.09 		
6.93 		-969.42 		534.14 		0.07 		
6.95 		-969.44 		535.53 		0.05 		
6.97 		-969.39 		532.07 		0.1 		
6.99 		-969.39 		532.07 		0.1 		
7.01 		-969.34 		528.62 		0.15 		
7.03 		-969.38 		531.38 		0.11 		
7.05 		-969.42 		534.14 		0.07 		
7.07 		-968.1 		537.61 		0.02 		
7.09 		-968.1 		537.61 		0.02 		
7.11 		-968.1 		537.61 		0.02 		
7.13 		-968.1 		537.61 		0.02 		
7.15 		-969.45 		536.22 		0.04 		
7.17 		-969.45 		536.22 		0.04 		
7.19 		-969.45 		536.22 		0.04 		
7.21 		-969.45 		536.22 		0.04 		
7.23 		-969.43 		534.84 		0.06 		
7.25 		-968.08 		536.23 		0.04 		
7.27 		-968.08 		536.23 		0.04 		
7.29 		-968.08 		536.23 		0.04 		
7.31 		-969.43 		534.84 		0.06 		
7.33 		-969.36 		530.0 		0.13 		
7.35 		-969.36 		530.0 		0.13 		
7.37 		-969.36 		530.0 		0.13 		
7.39 		-969.36 		530.0 		0.13 		
7.41 		-969.36 		530.0 		0.13 		
7.43 		-969.4 		532.76 		0.09 		
7.45 		-969.46 		536.91 		0.03 		
7.47 		-969.46 		536.91 		0.03 		
7.49 		-969.4 		532.76 		0.09 		
7.51 		-969.36 		530.0 		0.13 		
7.54 		-969.42 		534.14 		0.07 		
7.55 		-969.42 		534.14 		0.07 		
7.57 		-969.42 		534.14 		0.07 		
7.59 		-969.47 		537.6 		0.02 		
7.61 		-969.34 		528.62 		0.15 		
7.63 		-968.1 		537.61 		0.02 		
7.65 		-968.1 		537.61 		0.02 		
7.67 		-969.35 		529.31 		0.14 		
7.69 		-969.35 		529.31 		0.14 		
7.71 		-969.35 		529.31 		0.14 		
7.73 		-969.35 		529.31 		0.14 		
7.75 		-968.08 		536.23 		0.04 		
7.77 		-968.08 		536.23 		0.04 		
7.79 		-968.08 		536.23 		0.04 		
7.81 		-969.42 		534.14 		0.07 		
7.83 		-969.42 		534.14 		0.07 		
7.85 		-969.32 		527.23 		0.17 		
7.87 		-969.44 		535.53 		0.05 		
7.89 		-969.44 		535.53 		0.05 		
7.91 		-969.44 		535.53 		0.05 		
7.93 		-969.48 		538.29 		0.01 		
7.95 		-969.48 		538.29 		0.01 		
7.97 		-969.48 		538.29 		0.01 		
7.99 		-969.39 		532.07 		0.1 		
8.01 		-969.38 		531.38 		0.11 		
8.03 		-969.38 		531.38 		0.11 		
8.05 		-968.1 		537.61 		0.02 		
8.07 		-968.1 		537.61 		0.02 		
8.09 		-968.1 		537.61 		0.02 		
8.11 		-969.36 		530.0 		0.13 		
8.13 		-969.36 		530.0 		0.13 		
8.15 		-969.36 		530.0 		0.13 		
8.17 		-969.36 		530.0 		0.13 		
8.19 		-969.36 		530.0 		0.13 		
8.21 		-968.08 		536.23 		0.04 		
8.23 		-969.34 		528.62 		0.15 		
8.25 		-969.47 		537.6 		0.02 		
8.27 		-969.32 		527.23 		0.17 		
8.29 		-969.32 		527.23 		0.17 		
8.31 		-969.32 		527.23 		0.17 		
8.33 		-969.41 		533.45 		0.08 		
8.35 		-969.35 		529.31 		0.14 		
8.37 		-968.08 		536.23 		0.04 		
8.39 		-968.08 		536.23 		0.04 		
8.41 		-968.08 		536.23 		0.04 		
8.43 		-968.08 		536.23 		0.04 		
8.45 		-969.4 		532.76 		0.09 		
8.47 		-968.08 		536.23 		0.04 		
8.5 		-969.36 		530.0 		0.13 		
8.51 		-969.36 		530.0 		0.13 		
8.53 		-969.48 		538.29 		0.01 		
8.55 		-969.48 		538.29 		0.01 		
8.57 		-969.48 		538.29 		0.01 		
8.6 		-968.08 		536.23 		0.04 		
8.61 		-969.42 		534.14 		0.07 		
8.63 		-969.42 		534.14 		0.07 		
8.65 		-969.42 		534.14 		0.07 		
8.68 		-969.34 		528.62 		0.15 		
8.69 		-969.34 		528.62 		0.15 		
8.71 		-968.08 		536.23 		0.04 		
8.74 		-969.33 		527.92 		0.16 		
8.76 		-969.35 		529.31 		0.14 		
8.78 		-969.35 		529.31 		0.14 		
8.79 		-969.38 		531.38 		0.11 		
8.81 		-969.38 		531.38 		0.11 		
8.83 		-969.38 		531.38 		0.11 		
8.86 		-969.31 		526.54 		0.18 		
8.87 		-969.31 		526.54 		0.18 		
8.89 		-969.38 		531.38 		0.11 		
8.92 		-969.33 		527.92 		0.16 		
8.94 		-969.33 		527.92 		0.16 		
8.96 		-969.36 		530.0 		0.13 		
8.97 		-969.36 		530.0 		0.13 		
8.99 		-968.08 		536.23 		0.04 		
9.02 		-969.35 		529.31 		0.14 		
9.04 		-969.32 		527.23 		0.17 		
9.05 		-969.32 		527.23 		0.17 		
9.07 		-969.31 		526.54 		0.18 		
9.1 		-969.41 		533.45 		0.08 		
9.12 		-969.41 		533.45 		0.08 		
9.13 		-969.41 		533.45 		0.08 		
9.16 		-969.38 		531.38 		0.11 		
9.18 		-968.1 		537.61 		0.02 		
9.2 		-969.42 		534.14 		0.07 		
9.22 		-969.4 		532.76 		0.09 		
9.24 		-969.4 		532.76 		0.09 		
9.25 		-969.4 		532.76 		0.09 		
9.28 		-968.1 		537.61 		0.02 		
9.3 		-969.38 		531.38 		0.11 		
9.32 		-969.33 		527.92 		0.16 		
9.34 		-969.49 		538.98 		-0.0 		
9.36 		-969.49 		538.98 		-0.0 		
9.37 		-969.46 		536.91 		0.03 		
9.4 		-969.46 		536.91 		0.03 		
9.42 		-969.42 		534.14 		0.07 		
9.44 		-969.42 		534.14 		0.07 		
9.46 		-968.08 		536.23 		0.04 		
9.48 		-969.35 		529.31 		0.14 		
9.5 		-968.1 		537.61 		0.02 		
9.52 		-968.1 		537.61 		0.02 		
9.53 		-968.1 		537.61 		0.02 		
9.55 		-968.1 		537.61 		0.02 		
9.58 		-969.35 		529.31 		0.14 		
9.6 		-968.08 		536.23 		0.04 		
9.62 		-968.08 		536.23 		0.04 		
9.63 		-968.08 		536.23 		0.04 		
9.66 		-968.1 		537.61 		0.02 		
9.68 		-969.47 		537.6 		0.02 		
9.7 		-969.4 		532.76 		0.09 		
9.72 		-969.4 		532.76 		0.09 		
9.74 		-969.38 		531.38 		0.11 		
9.76 		-969.32 		527.23 		0.17 		
9.78 		-968.08 		536.23 		0.04 		
9.8 		-969.36 		530.0 		0.13 		
9.82 		-969.36 		530.0 		0.13 		
9.84 		-968.08 		536.23 		0.04 		
9.86 		-969.38 		531.38 		0.11 		
9.88 		-968.08 		536.23 		0.04 		
9.9 		-968.08 		536.23 		0.04 		
9.92 		-968.1 		537.61 		0.02 		
9.94 		-969.47 		537.6 		0.02 		
9.96 		-969.48 		538.29 		0.01 		
9.98 		-969.32 		527.23 		0.17 		
10.0 		-969.32 		527.23 		0.17 		
10.0 		-969.32 		527.23 		0.17 		
10.0 		-969.32 		527.23 		0.17 		
10.1 		-969.32 		527.23 		0.17 		
10.1 		-969.41 		533.45 		0.08 		
10.1 		-969.41 		533.45 		0.08 		
10.1 		-969.44 		535.53 		0.05 		
10.1 		-969.33 		527.92 		0.16 		
10.2 		-969.33 		527.92 		0.16 		
10.2 		-969.33 		527.92 		0.16 		
10.2 		-969.33 		527.92 		0.16 		
10.2 		-968.1 		537.61 		0.02 		
10.2 		-968.1 		537.61 		0.02 		
10.3 		-968.1 		537.61 		0.02 		
10.3 		-969.44 		535.53 		0.05 		
10.3 		-968.1 		537.61 		0.02 		
10.3 		-969.36 		530.0 		0.13 		
10.3 		-969.42 		534.14 		0.07 		
10.4 		-969.39 		532.07 		0.1 		
10.4 		-969.39 		532.07 		0.1 		
10.4 		-969.44 		535.53 		0.05 		
10.4 		-969.44 		535.53 		0.05 		
10.4 		-969.37 		530.69 		0.12 		
10.5 		-969.37 		530.69 		0.12 		
10.5 		-969.37 		530.69 		0.12 		
10.5 		-969.38 		531.38 		0.11 		
10.5 		-969.46 		536.91 		0.03 		
10.5 		-969.46 		536.91 		0.03 		
10.6 		-969.46 		536.91 		0.03 		
10.6 		-968.1 		537.61 		0.02 		
10.6 		-968.1 		537.61 		0.02 		
10.6 		-969.46 		536.91 		0.03 		
10.6 		-969.3 		525.85 		0.19 		
10.7 		-969.3 		525.85 		0.19 		
10.7 		-969.47 		537.6 		0.02 		
10.7 		-969.32 		527.23 		0.17 		
10.7 		-969.34 		528.62 		0.15 		
10.7 		-969.34 		528.62 		0.15 		
10.8 		-969.44 		535.53 		0.05 		
10.8 		-969.39 		532.07 		0.1 		
10.8 		-969.44 		535.53 		0.05 		
10.8 		-969.44 		535.53 		0.05 		
10.8 		-969.44 		535.53 		0.05 		
10.9 		-968.1 		537.61 		0.02 		
10.9 		-968.1 		537.61 		0.02 		
10.9 		-968.1 		537.61 		0.02 		
10.9 		-969.4 		532.76 		0.09 		
10.9 		-969.4 		532.76 		0.09 		
11.0 		-969.38 		531.38 		0.11 		
11.0 		-969.46 		536.91 		0.03 		
11.0 		-969.46 		536.91 		0.03 		
11.0 		-969.46 		536.91 		0.03 		
11.0 		-969.34 		528.62 		0.15 		
11.1 		-969.39 		532.07 		0.1 		
11.1 		-969.45 		536.22 		0.04 		
11.1 		-969.45 		536.22 		0.04 		
11.1 		-969.45 		536.22 		0.04 		
11.1 		-969.41 		533.45 		0.08 		
11.2 		-969.38 		531.38 		0.11 		
11.2 		-969.41 		533.45 		0.08 		
11.2 		-969.41 		533.45 		0.08 		
11.2 		-969.41 		533.45 		0.08 		
11.2 		-968.08 		536.23 		0.04 		
11.3 		-969.46 		536.91 		0.03 		
11.3 		-968.08 		536.23 		0.04 		
11.3 		-969.38 		531.38 		0.11 		
11.3 		-969.38 		531.38 		0.11 		
11.3 		-969.38 		531.38 		0.11 		
11.4 		-969.38 		531.38 		0.11 		
11.4 		-969.38 		531.38 		0.11 		
11.4 		-969.42 		534.14 		0.07 		
11.4 		-969.42 		534.14 		0.07 		
11.4 		-969.42 		534.14 		0.07 		
11.5 		-969.42 		534.14 		0.07 		
11.5 		-969.39 		532.07 		0.1 		
11.5 		-968.08 		536.23 		0.04 		
11.5 		-968.08 		536.23 		0.04 		
11.5 		-969.4 		532.76 		0.09 		
11.6 		-969.44 		535.53 		0.05 		
11.6 		-968.76 		536.22 		0.04 		
11.6 		-968.76 		536.22 		0.04 		
11.6 		-968.76 		536.22 		0.04 		
11.6 		-968.76 		536.22 		0.04 		
11.7 		-968.1 		537.61 		0.02 		
11.7 		-968.1 		537.61 		0.02 		
11.7 		-969.44 		535.53 		0.05 		
11.7 		-969.32 		527.23 		0.17 		
11.7 		-969.36 		530.0 		0.13 		
11.8 		-969.36 		530.0 		0.13 		
11.8 		-969.36 		530.0 		0.13 		
11.8 		-969.44 		535.53 		0.05 		
11.8 		-969.44 		535.53 		0.05 		
11.8 		-969.44 		535.53 		0.05 		
11.9 		-969.44 		535.53 		0.05 		
11.9 		-968.1 		537.61 		0.02 		
11.9 		-968.1 		537.61 		0.02 		
11.9 		-968.1 		537.61 		0.02 		
11.9 		-969.43 		534.84 		0.06 		
12.0 		-969.43 		534.84 		0.06 		
12.0 		-969.43 		534.84 		0.06 		
12.0 		-969.38 		531.38 		0.11 		
12.0 		-969.46 		536.91 		0.03 		
12.0 		-969.3 		525.85 		0.19 		
12.1 		-969.3 		525.85 		0.19 		
12.1 		-969.34 		528.62 		0.15 		
12.1 		-969.45 		536.22 		0.04 		
12.1 		-969.45 		536.22 		0.04 		
12.1 		-969.45 		536.22 		0.04 		
12.2 		-968.1 		537.61 		0.02 		
12.2 		-969.36 		530.0 		0.13 		
12.2 		-968.1 		537.61 		0.02 		
12.2 		-968.1 		537.61 		0.02 		
12.2 		-968.1 		537.61 		0.02 		
12.3 		-968.1 		537.61 		0.02 		
12.3 		-968.1 		537.61 		0.02 		
12.3 		-969.44 		535.53 		0.05 		
12.3 		-968.1 		537.61 		0.02 		
12.3 		-969.4 		532.76 		0.09 		
12.4 		-969.4 		532.76 		0.09 		
12.4 		-969.32 		527.23 		0.17 		
12.4 		-969.32 		527.23 		0.17 		
12.4 		-969.32 		527.23 		0.17 		
12.4 		-968.1 		537.61 		0.02 		
12.5 		-969.32 		527.23 		0.17 		
12.5 		-968.1 		537.61 		0.02 		
12.5 		-969.36 		530.0 		0.13 		
12.5 		-969.46 		536.91 		0.03 		
12.5 		-969.46 		536.91 		0.03 		
12.6 		-969.4 		532.76 		0.09 		
12.6 		-969.4 		532.76 		0.09 		
12.6 		-969.42 		534.14 		0.07 		
12.6 		-969.42 		534.14 		0.07 		
12.6 		-969.42 		534.14 		0.07 		
12.7 		-969.42 		534.14 		0.07 		
12.7 		-969.42 		534.14 		0.07 		
