     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.06	   719.58	   570.72	     0.67	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.08	   719.58	   570.72	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.10	   719.58	   570.72	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.12	   719.58	   570.72	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.14	   719.58	   570.72	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.16	   719.58	   570.72	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.18	   707.43	   615.36	    -1.32	     0.02	   -12.15	    44.63	    -1.99	   -46.26	 -2005.03
     0.20	   706.75	   613.26	    -1.51	     0.02	    -0.68	    -2.10	    -0.19	    -2.20	  -108.96
     0.22	   706.75	   613.26	    -1.51	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.24	   707.43	   615.36	    -0.53	     0.02	     0.68	     2.10	     0.97	     2.20	   106.05
     0.26	   783.28	   614.32	    -2.81	     0.02	    75.85	    -1.03	    -2.28	    75.86	  3922.59
     0.28	   691.64	   585.27	     0.63	     0.02	   -91.64	   -29.06	     3.44	   -96.14	 -4832.79
     0.30	   691.64	   585.27	     0.63	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.32	   691.64	   585.27	     0.63	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.34	   795.20	   600.40	     3.13	     0.02	   103.56	    15.13	     2.50	   104.66	  5169.08
     0.36	   795.20	   600.40	     3.13	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.38	   795.20	   600.40	     3.13	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.40	   691.64	   585.27	     0.76	     0.02	  -103.56	   -15.13	    -2.37	  -104.66	 -4939.51
     0.42	   726.08	   632.18	    -1.41	     0.02	    34.45	    46.92	    -2.17	    58.21	  2938.37
     0.44	   718.40	   636.33	    -0.98	     0.02	    -7.68	     4.14	     0.42	    -8.73	  -413.42
     0.46	   693.02	   586.67	     0.52	     0.02	   -25.38	   -49.66	     1.50	   -55.77	 -2785.76
     0.48	   693.02	   586.67	     0.52	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.50	   693.02	   586.67	     0.52	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.52	   815.99	   611.66	    -3.07	     0.02	   122.97	    24.99	    -3.59	   125.48	  5824.39
     0.55	   815.99	   611.66	    -3.07	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.56	   815.99	   611.66	    -3.07	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.59	   691.64	   585.27	     0.75	     0.03	  -124.35	   -26.40	     3.82	  -127.12	 -4149.63
     0.60	   691.64	   585.27	     0.75	     0.01	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.63	   691.64	   585.27	     0.75	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.64	   691.64	   585.27	     0.75	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.67	   718.91	   567.22	     1.07	     0.02	    27.27	   -18.04	     0.32	    32.70	  1469.15
     0.69	   718.91	   567.22	     1.07	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.70	   718.91	   567.22	     1.07	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.72	   718.91	   567.22	     1.07	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.74	   718.91	   567.22	     1.07	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.77	   737.25	   627.36	    -1.20	     0.02	    18.34	    60.14	    -2.27	    62.87	  2767.44
     0.79	   737.25	   627.36	    -1.20	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.81	   737.25	   627.36	    -1.20	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.83	   691.64	   585.27	     0.75	     0.02	   -45.61	   -42.09	     1.95	   -62.07	 -2640.93
     0.85	   691.64	   585.27	     0.75	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.87	   691.64	   585.27	     0.75	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.89	   719.60	   567.93	     0.85	     0.02	    27.96	   -17.34	     0.10	    32.90	  1519.79
     0.91	   707.43	   615.36	    -0.50	     0.02	   -12.17	    47.43	    -1.35	   -48.97	 -2479.37
     0.93	   719.10	   636.33	    -1.13	     0.02	    11.67	    20.97	    -0.62	    24.00	  1187.17
     0.95	   707.43	   615.36	    -1.05	     0.02	   -11.67	   -20.97	     0.08	   -24.00	 -1107.89
     0.97	   707.43	   615.36	    -0.95	     0.02	     0.00	     0.00	     0.10	    -0.00	    -0.00
     0.99	   707.43	   615.36	    -0.95	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.01	   707.43	   615.36	    -0.69	     0.02	     0.00	     0.00	     0.25	    -0.00	    -0.00
     1.03	   691.64	   585.27	     0.55	     0.02	   -15.79	   -30.09	     1.24	   -33.98	 -1580.30
     1.05	   779.94	   593.35	     3.06	     0.02	    88.31	     8.08	     2.51	    88.67	  4775.15
     1.07	   707.43	   615.36	    -1.16	     0.02	   -72.51	    22.01	    -4.22	   -75.78	 -3603.74
     1.09	   707.43	   615.36	    -1.16	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     1.11	   655.38	   482.32	     0.89	     0.02	   -52.05	  -133.04	     2.05	  -142.86	 -5981.42
