     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
    0.000	  323.098	-1235.191	   -0.040	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
   19.849	  248.747	-1182.581	   -0.165	   19.849	  -74.351	   52.611	   -0.126	  -91.082	-4588.792	   -6.325
   40.828	  304.837	-1223.796	   -0.058	   20.979	   56.090	  -41.215	    0.107	   69.604	 3317.772	    5.120
   55.640	  304.837	-1223.796	   -0.058	   14.812	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
   71.519	  328.068	-1235.161	   -0.025	   15.879	   23.231	  -11.366	    0.032	   25.862	 1628.725	    2.037
   91.847	  321.526	-1242.665	   -0.001	   20.328	   -6.542	   -7.504	    0.025	   -9.955	 -489.725	    1.223
  111.930	  321.526	-1242.665	   -0.001	   20.083	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  131.562	  328.629	-1242.669	   -0.001	   19.632	    7.103	   -0.004	   -0.000	    7.103	  361.787	   -0.000
  150.742	  332.324	-1235.113	   -0.027	   19.180	    3.695	    7.556	   -0.027	    8.411	  438.549	   -1.390
  171.271	  324.381	-1242.667	   -0.001	   20.529	   -7.943	   -7.554	    0.027	  -10.962	 -533.953	    1.299
  193.330	  651.130	-1220.590	   -3.075	   22.059	  326.749	   22.077	   -3.074	  327.494	14846.322	 -139.376
  210.742	  651.130	-1220.590	   -3.075	   17.412	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  230.984	  325.788	-1242.667	   -0.001	   20.242	 -325.342	  -22.078	    3.074	 -326.090	-16109.615	  151.887
  251.887	  335.161	-1235.089	   -0.026	   20.903	    9.373	    7.578	   -0.025	   12.054	  576.644	   -1.219
  271.827	  330.907	-1235.137	   -0.026	   19.940	   -4.255	   -0.048	    0.000	   -4.255	 -213.378	    0.003
  292.181	  332.326	-1235.125	   -0.028	   20.354	    1.419	    0.012	   -0.002	    1.419	   69.720	   -0.085
  311.366	  332.326	-1235.125	   -0.028	   19.185	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  332.590	  334.454	-1235.107	   -0.026	   21.224	    2.128	    0.018	    0.002	    2.128	  100.281	    0.096
  352.449	  323.664	-1242.666	   -0.001	   19.859	  -10.790	   -7.559	    0.025	  -13.174	 -663.396	    1.265
  372.686	  324.408	-1241.716	   -0.004	   20.237	    0.745	    0.950	   -0.003	    1.207	   59.639	   -0.164
  393.345	  332.324	-1235.113	   -0.028	   20.659	    7.916	    6.604	   -0.024	   10.309	  498.984	   -1.156
  411.447	  332.324	-1235.113	   -0.028	   18.102	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  431.574	  333.745	-1235.113	   -0.028	   20.127	    1.421	   -0.001	   -0.000	    1.421	   70.592	   -0.021
  451.583	  324.374	-1242.667	   -0.001	   20.009	   -9.371	   -7.553	    0.028	  -12.036	 -601.513	    1.380
  472.892	  604.062	-1210.698	   -3.028	   21.309	  279.688	   31.969	   -3.028	  281.510	13210.871	 -142.093
  491.251	  604.062	-1210.698	   -3.028	   18.359	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  511.830	  330.907	-1235.137	   -0.027	   20.579	 -273.156	  -24.439	    3.002	 -274.247	-13326.638	  145.862
  532.537	  637.011	-1230.740	   -3.104	   20.707	  306.104	    4.397	   -3.077	  306.136	14784.071	 -148.593
  552.936	  335.163	-1235.102	   -0.026	   20.399	 -301.848	   -4.361	    3.077	 -301.879	-14798.826	  150.851
  573.131	  330.905	-1235.125	   -0.027	   20.195	   -4.259	   -0.023	   -0.001	   -4.259	 -210.873	   -0.040
  591.377	  330.905	-1235.125	   -0.027	   18.246	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  611.660	  333.743	-1235.101	   -0.026	   20.283	    2.838	    0.024	    0.001	    2.838	  139.910	    0.046
  632.854	  335.163	-1235.102	   -0.028	   21.194	    1.421	   -0.001	   -0.002	    1.421	   67.038	   -0.075
  653.165	  335.163	-1235.102	   -0.027	   20.311	    0.000	    0.000	    0.001	   -0.000	   -0.000	    0.046
  672.778	  330.905	-1235.125	   -0.026	   19.613	   -4.259	   -0.023	    0.001	   -4.259	 -217.130	    0.049
  691.594	  330.905	-1235.125	   -0.026	   18.816	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  713.365	  332.324	-1235.113	   -0.026	   21.771	    1.419	    0.012	   -0.000	    1.419	   65.178	   -0.008
  732.756	  324.367	-1242.667	   -0.001	   19.391	   -7.956	   -7.554	    0.026	  -10.971	 -565.785	    1.322
  753.182	  332.887	-1242.671	   -0.001	   20.426	    8.520	   -0.004	   -0.000	    8.520	  417.113	   -0.000
  775.263	  321.526	-1242.665	   -0.001	   22.081	  -11.361	    0.006	    0.000	  -11.361	 -514.537	    0.000
    0.000	    0.000	    0.000	    0.000	  775.263	   -1.572	   -7.474	    0.039	   -5.675	-2180.961	   21.943
